case,family,root,phase,mechanics,replay_equal,cross_mechanics_equal,checks_pass,failed,cell_proposals,arrow_proposals,arrow_updates,cell_deallocations,arrow_deallocations,physical_work,trace_len,final_tick,naturally_quiescent,body_hash,markers
113,gate_d_orphan_cleanup_reuse,7500000,9,reference,true,true,true,,2,4,0,2,4,17,20,19,true,9ca30bfc1227f513762006e9bf30c56efcec7c564a25a88cb4040bd320846335,cell_slots=[CellSlot(3); CellSlot(4)]->[CellSlot(3); CellSlot(4)];arrow_slots=[Some(ArrowSlot(2)); Some(ArrowSlot(3)); Some(ArrowSlot(4)); Some(ArrowSlot(5))]->[Some(ArrowSlot(2)); Some(ArrowSlot(3)); Some(ArrowSlot(4)); Some(ArrowSlot(5))]
113,gate_d_orphan_cleanup_reuse,7500000,9,production,true,true,true,,2,4,0,2,4,17,20,19,true,9ca30bfc1227f513762006e9bf30c56efcec7c564a25a88cb4040bd320846335,cell_slots=[CellSlot(3); CellSlot(4)]->[CellSlot(3); CellSlot(4)];arrow_slots=[Some(ArrowSlot(2)); Some(ArrowSlot(3)); Some(ArrowSlot(4)); Some(ArrowSlot(5))]->[Some(ArrowSlot(2)); Some(ArrowSlot(3)); Some(ArrowSlot(4)); Some(ArrowSlot(5))]
114,gate_e_positive_consequence,7500000,9,reference,true,true,true,,2,4,2,1,2,21,27,21,true,f654f52750b967d734715654701f66cc10579082a82398f2121bbe4002c736a4,selected_sign=1;selected_id=CellId(3)/slotCellSlot(3);unsupported_id=CellId(4)/slotCellSlot(4);anchor=CellId(2)/slotSome(CellSlot(2));selected_r=stemSome(4)/outSome(4);unsupported_r=stemSome(1)/outSome(1);anchor_r=[Some(500); Some(500)];live10=selected(true; true; true)/unsupported(false; false; false);fires=1->2/1->1
114,gate_e_positive_consequence,7500000,9,production,true,true,true,,2,4,2,1,2,21,27,21,true,f654f52750b967d734715654701f66cc10579082a82398f2121bbe4002c736a4,selected_sign=1;selected_id=CellId(3)/slotCellSlot(3);unsupported_id=CellId(4)/slotCellSlot(4);anchor=CellId(2)/slotSome(CellSlot(2));selected_r=stemSome(4)/outSome(4);unsupported_r=stemSome(1)/outSome(1);anchor_r=[Some(500); Some(500)];live10=selected(true; true; true)/unsupported(false; false; false);fires=1->2/1->1
115,gate_f_negative_consequence,7500000,9,reference,true,true,true,,2,4,2,1,2,21,27,21,true,54f9938f36583b30a3788388dbd2f3ef60d9ed735dcaeda7e23348186dedbff2,selected_sign=-1;selected_id=CellId(4)/slotCellSlot(4);unsupported_id=CellId(3)/slotCellSlot(3);anchor=CellId(2)/slotSome(CellSlot(2));selected_r=stemSome(4)/outSome(4);unsupported_r=stemSome(1)/outSome(1);anchor_r=[Some(500); Some(500)];live10=selected(true; true; true)/unsupported(false; false; false);fires=1->2/1->1
115,gate_f_negative_consequence,7500000,9,production,true,true,true,,2,4,2,1,2,21,27,21,true,54f9938f36583b30a3788388dbd2f3ef60d9ed735dcaeda7e23348186dedbff2,selected_sign=-1;selected_id=CellId(4)/slotCellSlot(4);unsupported_id=CellId(3)/slotCellSlot(3);anchor=CellId(2)/slotSome(CellSlot(2));selected_r=stemSome(4)/outSome(4);unsupported_r=stemSome(1)/outSome(1);anchor_r=[Some(500); Some(500)];live10=selected(true; true; true)/unsupported(false; false; false);fires=1->2/1->1
116,gate_g_permutation,7500000,9,reference,true,true,true,,2,4,2,1,2,21,27,21,true,8d9ebb5838c9095c65afb211838b932930e3b2a2a6a489060f72cbb8d64838fe,selected_sign=-1;selected_id=CellId(4)/slotCellSlot(4);unsupported_id=CellId(3)/slotCellSlot(3);anchor=CellId(2)/slotSome(CellSlot(2));selected_r=stemSome(4)/outSome(4);unsupported_r=stemSome(1)/outSome(1);anchor_r=[Some(500); Some(500)];live10=selected(true; true; true)/unsupported(false; false; false);fires=1->2/1->1
116,gate_g_permutation,7500000,9,production,true,true,true,,2,4,2,1,2,21,27,21,true,8d9ebb5838c9095c65afb211838b932930e3b2a2a6a489060f72cbb8d64838fe,selected_sign=-1;selected_id=CellId(4)/slotCellSlot(4);unsupported_id=CellId(3)/slotCellSlot(3);anchor=CellId(2)/slotSome(CellSlot(2));selected_r=stemSome(4)/outSome(4);unsupported_r=stemSome(1)/outSome(1);anchor_r=[Some(500); Some(500)];live10=selected(true; true; true)/unsupported(false; false; false);fires=1->2/1->1
117,gate_h_neither_useful,7500000,9,reference,true,true,true,,2,4,0,2,4,17,20,19,true,fdff4ed5bc322e4a1f83ad913fbac4c8407a605d3b7749dcb6e6f0b2f2a83230,negative_live=(false; false; false);positive_live=(false; false; false)|neither_useful=true
117,gate_h_neither_useful,7500000,9,production,true,true,true,,2,4,0,2,4,17,20,19,true,fdff4ed5bc322e4a1f83ad913fbac4c8407a605d3b7749dcb6e6f0b2f2a83230,negative_live=(false; false; false);positive_live=(false; false; false)|neither_useful=true
118,gate_h_both_useful,7500000,9,reference,true,true,true,,2,4,4,0,0,24,32,21,true,706e9a2eedc1216bc65a31acd6b7cdcf520ec6d1ae2f61e052b2262a3e6c4c09,resistances=[Some(4); Some(4); Some(4); Some(4)];cells=[Some(1); Some(1)];live10=(true; true; true)/(true; true; true);fires=1->2/1->2
118,gate_h_both_useful,7500000,9,production,true,true,true,,2,4,4,0,0,24,32,21,true,706e9a2eedc1216bc65a31acd6b7cdcf520ec6d1ae2f61e052b2262a3e6c4c09,resistances=[Some(4); Some(4); Some(4); Some(4)];cells=[Some(1); Some(1)];live10=(true; true; true)/(true; true; true);fires=1->2/1->2
119,gate_i_shared_contact_alias,7500000,9,reference,true,true,true,,0,0,3,0,0,9,12,19,true,b74d0f195f9a69c4ad2bbb672538faf9c55fb40d7e4bec884a4dc99c7267f919,shared_resistances=[Some(4); Some(4); Some(4)];contact=Some(1);live10=(true; true; true; true)
119,gate_i_shared_contact_alias,7500000,9,production,true,true,true,,0,0,3,0,0,9,12,19,true,b74d0f195f9a69c4ad2bbb672538faf9c55fb40d7e4bec884a4dc99c7267f919,shared_resistances=[Some(4); Some(4); Some(4)];contact=Some(1);live10=(true; true; true; true)
120,v2_anchor_identity_slot_permutation,7500000,9,reference,true,true,true,,2,4,2,1,2,21,27,21,true,6e4980b9074c4572030b85e260bf8863d1a31ba0b9a882c4fbb3df1e479c7c9a,selected_sign=1;selected_id=CellId(3)/slotCellSlot(3);unsupported_id=CellId(4)/slotCellSlot(4);anchor=CellId(0)/slotSome(CellSlot(0));selected_r=stemSome(4)/outSome(4);unsupported_r=stemSome(1)/outSome(1);anchor_r=[Some(500); Some(500)];live10=selected(true; true; true)/unsupported(false; false; false);fires=1->2/1->1
120,v2_anchor_identity_slot_permutation,7500000,9,production,true,true,true,,2,4,2,1,2,21,27,21,true,6e4980b9074c4572030b85e260bf8863d1a31ba0b9a882c4fbb3df1e479c7c9a,selected_sign=1;selected_id=CellId(3)/slotCellSlot(3);unsupported_id=CellId(4)/slotCellSlot(4);anchor=CellId(0)/slotSome(CellSlot(0));selected_r=stemSome(4)/outSome(4);unsupported_r=stemSome(1)/outSome(1);anchor_r=[Some(500); Some(500)];live10=selected(true; true; true)/unsupported(false; false; false);fires=1->2/1->1
121,v2_anchor_only_control,7600001,0,reference,true,true,true,,0,0,0,0,0,0,0,10,true,728f46b97104f51a0734af94a0de4f162dddd103ad34047b0e103a3183b94858,anchor=CellId(2);boundary=CellId(0)/CellId(1);links=[Some(499); Some(499)]
121,v2_anchor_only_control,7600001,0,production,true,true,true,,0,0,0,0,0,0,0,10,true,728f46b97104f51a0734af94a0de4f162dddd103ad34047b0e103a3183b94858,anchor=CellId(2);boundary=CellId(0)/CellId(1);links=[Some(499); Some(499)]
122,gate_a_sign_symmetry,7600001,0,reference,true,true,true,,2,4,0,0,0,11,14,2,true,b7bb5cfd2f5fe9e319318197d44c2b5758250a72b43b76a37885a55ca5c4d4cd,negative=CellId(4)/CellSlot(4);positive=CellId(3)/CellSlot(3)
122,gate_a_sign_symmetry,7600001,0,production,true,true,true,,2,4,0,0,0,11,14,2,true,b7bb5cfd2f5fe9e319318197d44c2b5758250a72b43b76a37885a55ca5c4d4cd,negative=CellId(4)/CellSlot(4);positive=CellId(3)/CellSlot(3)
123,gate_b_no_consequence,7600001,0,reference,true,true,true,,2,4,0,2,4,17,20,10,true,eb3b9646b117303e9e66b27080d9b2f8c3c0e4772aa89a2e330086e82e2520f8,negative_live=(false; false; false);positive_live=(false; false; false)
123,gate_b_no_consequence,7600001,0,production,true,true,true,,2,4,0,2,4,17,20,10,true,eb3b9646b117303e9e66b27080d9b2f8c3c0e4772aa89a2e330086e82e2520f8,negative_live=(false; false; false);positive_live=(false; false; false)
124,gate_c_bounded_creation,7600001,0,reference,true,true,true,,2,4,0,2,4,35,50,10,true,eb3b9646b117303e9e66b27080d9b2f8c3c0e4772aa89a2e330086e82e2520f8,proposals=(2; 4)
124,gate_c_bounded_creation,7600001,0,production,true,true,true,,2,4,0,2,4,35,50,10,true,eb3b9646b117303e9e66b27080d9b2f8c3c0e4772aa89a2e330086e82e2520f8,proposals=(2; 4)
125,gate_d_orphan_cleanup_reuse,7600001,0,reference,true,true,true,,2,4,0,2,4,17,20,10,true,c79f2dbbeb681e18ed05869b830e10f0f01a8ef5ed6f238e83f4e59e9e9eccd8,cell_slots=[CellSlot(3); CellSlot(4)]->[CellSlot(3); CellSlot(4)];arrow_slots=[Some(ArrowSlot(2)); Some(ArrowSlot(3)); Some(ArrowSlot(4)); Some(ArrowSlot(5))]->[Some(ArrowSlot(2)); Some(ArrowSlot(3)); Some(ArrowSlot(4)); Some(ArrowSlot(5))]
125,gate_d_orphan_cleanup_reuse,7600001,0,production,true,true,true,,2,4,0,2,4,17,20,10,true,c79f2dbbeb681e18ed05869b830e10f0f01a8ef5ed6f238e83f4e59e9e9eccd8,cell_slots=[CellSlot(3); CellSlot(4)]->[CellSlot(3); CellSlot(4)];arrow_slots=[Some(ArrowSlot(2)); Some(ArrowSlot(3)); Some(ArrowSlot(4)); Some(ArrowSlot(5))]->[Some(ArrowSlot(2)); Some(ArrowSlot(3)); Some(ArrowSlot(4)); Some(ArrowSlot(5))]
126,gate_e_positive_consequence,7600001,0,reference,true,true,true,,2,4,2,1,2,21,27,12,true,c4632b5e3da98b47b54ae533cf1a3a7b5d74405af949d2b739c2048aee26858e,selected_sign=1;selected_id=CellId(3)/slotCellSlot(3);unsupported_id=CellId(4)/slotCellSlot(4);anchor=CellId(2)/slotSome(CellSlot(2));selected_r=stemSome(4)/outSome(4);unsupported_r=stemSome(1)/outSome(1);anchor_r=[Some(500); Some(500)];live10=selected(true; true; true)/unsupported(false; false; false);fires=1->2/1->1
126,gate_e_positive_consequence,7600001,0,production,true,true,true,,2,4,2,1,2,21,27,12,true,c4632b5e3da98b47b54ae533cf1a3a7b5d74405af949d2b739c2048aee26858e,selected_sign=1;selected_id=CellId(3)/slotCellSlot(3);unsupported_id=CellId(4)/slotCellSlot(4);anchor=CellId(2)/slotSome(CellSlot(2));selected_r=stemSome(4)/outSome(4);unsupported_r=stemSome(1)/outSome(1);anchor_r=[Some(500); Some(500)];live10=selected(true; true; true)/unsupported(false; false; false);fires=1->2/1->1
127,gate_f_negative_consequence,7600001,0,reference,true,true,true,,2,4,2,1,2,21,27,12,true,661fcf156a74c4dc73f645b5aff6fd2755f74d7dfccc7f9ad4e4315f3abd754c,selected_sign=-1;selected_id=CellId(4)/slotCellSlot(4);unsupported_id=CellId(3)/slotCellSlot(3);anchor=CellId(2)/slotSome(CellSlot(2));selected_r=stemSome(4)/outSome(4);unsupported_r=stemSome(1)/outSome(1);anchor_r=[Some(500); Some(500)];live10=selected(true; true; true)/unsupported(false; false; false);fires=1->2/1->1
127,gate_f_negative_consequence,7600001,0,production,true,true,true,,2,4,2,1,2,21,27,12,true,661fcf156a74c4dc73f645b5aff6fd2755f74d7dfccc7f9ad4e4315f3abd754c,selected_sign=-1;selected_id=CellId(4)/slotCellSlot(4);unsupported_id=CellId(3)/slotCellSlot(3);anchor=CellId(2)/slotSome(CellSlot(2));selected_r=stemSome(4)/outSome(4);unsupported_r=stemSome(1)/outSome(1);anchor_r=[Some(500); Some(500)];live10=selected(true; true; true)/unsupported(false; false; false);fires=1->2/1->1
128,gate_g_permutation,7600001,0,reference,true,true,true,,2,4,2,1,2,21,27,12,true,d5864e525bc912a62d8e1d259b41e839481ace615c737bbbe17c54acdf323db0,selected_sign=1;selected_id=CellId(3)/slotCellSlot(3);unsupported_id=CellId(4)/slotCellSlot(4);anchor=CellId(2)/slotSome(CellSlot(2));selected_r=stemSome(4)/outSome(4);unsupported_r=stemSome(1)/outSome(1);anchor_r=[Some(500); Some(500)];live10=selected(true; true; true)/unsupported(false; false; false);fires=1->2/1->1
128,gate_g_permutation,7600001,0,production,true,true,true,,2,4,2,1,2,21,27,12,true,d5864e525bc912a62d8e1d259b41e839481ace615c737bbbe17c54acdf323db0,selected_sign=1;selected_id=CellId(3)/slotCellSlot(3);unsupported_id=CellId(4)/slotCellSlot(4);anchor=CellId(2)/slotSome(CellSlot(2));selected_r=stemSome(4)/outSome(4);unsupported_r=stemSome(1)/outSome(1);anchor_r=[Some(500); Some(500)];live10=selected(true; true; true)/unsupported(false; false; false);fires=1->2/1->1
129,gate_h_neither_useful,7600001,0,reference,true,true,true,,2,4,0,2,4,17,20,10,true,eb3b9646b117303e9e66b27080d9b2f8c3c0e4772aa89a2e330086e82e2520f8,negative_live=(false; false; false);positive_live=(false; false; false)|neither_useful=true
129,gate_h_neither_useful,7600001,0,production,true,true,true,,2,4,0,2,4,17,20,10,true,eb3b9646b117303e9e66b27080d9b2f8c3c0e4772aa89a2e330086e82e2520f8,negative_live=(false; false; false);positive_live=(false; false; false)|neither_useful=true
130,gate_h_both_useful,7600001,0,reference,true,true,true,,2,4,4,0,0,24,32,12,true,d8a533582271ef0f7b2d933fbf45bc17168626e8e2e2d1215c10bc5b5450456a,resistances=[Some(4); Some(4); Some(4); Some(4)];cells=[Some(1); Some(1)];live10=(true; true; true)/(true; true; true);fires=1->2/1->2
130,gate_h_both_useful,7600001,0,production,true,true,true,,2,4,4,0,0,24,32,12,true,d8a533582271ef0f7b2d933fbf45bc17168626e8e2e2d1215c10bc5b5450456a,resistances=[Some(4); Some(4); Some(4); Some(4)];cells=[Some(1); Some(1)];live10=(true; true; true)/(true; true; true);fires=1->2/1->2
131,gate_i_shared_contact_alias,7600001,0,reference,true,true,true,,0,0,3,0,0,9,12,10,true,c04c2c3672db83a60703fa4a973249ad3dc77f9c3de8adb48d1405a6aed8515b,shared_resistances=[Some(4); Some(4); Some(4)];contact=Some(1);live10=(true; true; true; true)
131,gate_i_shared_contact_alias,7600001,0,production,true,true,true,,0,0,3,0,0,9,12,10,true,c04c2c3672db83a60703fa4a973249ad3dc77f9c3de8adb48d1405a6aed8515b,shared_resistances=[Some(4); Some(4); Some(4)];contact=Some(1);live10=(true; true; true; true)
132,v2_anchor_identity_slot_permutation,7600001,0,reference,true,true,true,,2,4,2,1,2,21,27,12,true,14e5896ab327df74554b22bc5f1d0499488a15e45c48b4bc445ebb4f59bbf2d9,selected_sign=1;selected_id=CellId(3)/slotCellSlot(3);unsupported_id=CellId(4)/slotCellSlot(4);anchor=CellId(0)/slotSome(CellSlot(0));selected_r=stemSome(4)/outSome(4);unsupported_r=stemSome(1)/outSome(1);anchor_r=[Some(500); Some(500)];live10=selected(true; true; true)/unsupported(false; false; false);fires=1->2/1->1
132,v2_anchor_identity_slot_permutation,7600001,0,production,true,true,true,,2,4,2,1,2,21,27,12,true,14e5896ab327df74554b22bc5f1d0499488a15e45c48b4bc445ebb4f59bbf2d9,selected_sign=1;selected_id=CellId(3)/slotCellSlot(3);unsupported_id=CellId(4)/slotCellSlot(4);anchor=CellId(0)/slotSome(CellSlot(0));selected_r=stemSome(4)/outSome(4);unsupported_r=stemSome(1)/outSome(1);anchor_r=[Some(500); Some(500)];live10=selected(true; true; true)/unsupported(false; false; false);fires=1->2/1->1
133,v2_anchor_only_control,7600001,1,reference,true,true,true,,0,0,0,0,0,0,0,11,true,728f46b97104f51a0734af94a0de4f162dddd103ad34047b0e103a3183b94858,anchor=CellId(2);boundary=CellId(0)/CellId(1);links=[Some(499); Some(499)]
133,v2_anchor_only_control,7600001,1,production,true,true,true,,0,0,0,0,0,0,0,11,true,728f46b97104f51a0734af94a0de4f162dddd103ad34047b0e103a3183b94858,anchor=CellId(2);boundary=CellId(0)/CellId(1);links=[Some(499); Some(499)]
134,gate_a_sign_symmetry,7600001,1,reference,true,true,true,,2,4,0,0,0,11,14,3,true,b7bb5cfd2f5fe9e319318197d44c2b5758250a72b43b76a37885a55ca5c4d4cd,negative=CellId(4)/CellSlot(4);positive=CellId(3)/CellSlot(3)
134,gate_a_sign_symmetry,7600001,1,production,true,true,true,,2,4,0,0,0,11,14,3,true,b7bb5cfd2f5fe9e319318197d44c2b5758250a72b43b76a37885a55ca5c4d4cd,negative=CellId(4)/CellSlot(4);positive=CellId(3)/CellSlot(3)
135,gate_b_no_consequence,7600001,1,reference,true,true,true,,2,4,0,2,4,17,20,11,true,eb3b9646b117303e9e66b27080d9b2f8c3c0e4772aa89a2e330086e82e2520f8,negative_live=(false; false; false);positive_live=(false; false; false)
135,gate_b_no_consequence,7600001,1,production,true,true,true,,2,4,0,2,4,17,20,11,true,eb3b9646b117303e9e66b27080d9b2f8c3c0e4772aa89a2e330086e82e2520f8,negative_live=(false; false; false);positive_live=(false; false; false)
136,gate_c_bounded_creation,7600001,1,reference,true,true,true,,2,4,0,2,4,35,50,11,true,eb3b9646b117303e9e66b27080d9b2f8c3c0e4772aa89a2e330086e82e2520f8,proposals=(2; 4)
136,gate_c_bounded_creation,7600001,1,production,true,true,true,,2,4,0,2,4,35,50,11,true,eb3b9646b117303e9e66b27080d9b2f8c3c0e4772aa89a2e330086e82e2520f8,proposals=(2; 4)
137,gate_d_orphan_cleanup_reuse,7600001,1,reference,true,true,true,,2,4,0,2,4,17,20,11,true,c79f2dbbeb681e18ed05869b830e10f0f01a8ef5ed6f238e83f4e59e9e9eccd8,cell_slots=[CellSlot(3); CellSlot(4)]->[CellSlot(3); CellSlot(4)];arrow_slots=[Some(ArrowSlot(2)); Some(ArrowSlot(3)); Some(ArrowSlot(4)); Some(ArrowSlot(5))]->[Some(ArrowSlot(2)); Some(ArrowSlot(3)); Some(ArrowSlot(4)); Some(ArrowSlot(5))]
137,gate_d_orphan_cleanup_reuse,7600001,1,production,true,true,true,,2,4,0,2,4,17,20,11,true,c79f2dbbeb681e18ed05869b830e10f0f01a8ef5ed6f238e83f4e59e9e9eccd8,cell_slots=[CellSlot(3); CellSlot(4)]->[CellSlot(3); CellSlot(4)];arrow_slots=[Some(ArrowSlot(2)); Some(ArrowSlot(3)); Some(ArrowSlot(4)); Some(ArrowSlot(5))]->[Some(ArrowSlot(2)); Some(ArrowSlot(3)); Some(ArrowSlot(4)); Some(ArrowSlot(5))]
138,gate_e_positive_consequence,7600001,1,reference,true,true,true,,2,4,2,1,2,21,27,13,true,c4632b5e3da98b47b54ae533cf1a3a7b5d74405af949d2b739c2048aee26858e,selected_sign=1;selected_id=CellId(3)/slotCellSlot(3);unsupported_id=CellId(4)/slotCellSlot(4);anchor=CellId(2)/slotSome(CellSlot(2));selected_r=stemSome(4)/outSome(4);unsupported_r=stemSome(1)/outSome(1);anchor_r=[Some(500); Some(500)];live10=selected(true; true; true)/unsupported(false; false; false);fires=1->2/1->1
138,gate_e_positive_consequence,7600001,1,production,true,true,true,,2,4,2,1,2,21,27,13,true,c4632b5e3da98b47b54ae533cf1a3a7b5d74405af949d2b739c2048aee26858e,selected_sign=1;selected_id=CellId(3)/slotCellSlot(3);unsupported_id=CellId(4)/slotCellSlot(4);anchor=CellId(2)/slotSome(CellSlot(2));selected_r=stemSome(4)/outSome(4);unsupported_r=stemSome(1)/outSome(1);anchor_r=[Some(500); Some(500)];live10=selected(true; true; true)/unsupported(false; false; false);fires=1->2/1->1
139,gate_f_negative_consequence,7600001,1,reference,true,true,true,,2,4,2,1,2,21,27,13,true,661fcf156a74c4dc73f645b5aff6fd2755f74d7dfccc7f9ad4e4315f3abd754c,selected_sign=-1;selected_id=CellId(4)/slotCellSlot(4);unsupported_id=CellId(3)/slotCellSlot(3);anchor=CellId(2)/slotSome(CellSlot(2));selected_r=stemSome(4)/outSome(4);unsupported_r=stemSome(1)/outSome(1);anchor_r=[Some(500); Some(500)];live10=selected(true; true; true)/unsupported(false; false; false);fires=1->2/1->1
139,gate_f_negative_consequence,7600001,1,production,true,true,true,,2,4,2,1,2,21,27,13,true,661fcf156a74c4dc73f645b5aff6fd2755f74d7dfccc7f9ad4e4315f3abd754c,selected_sign=-1;selected_id=CellId(4)/slotCellSlot(4);unsupported_id=CellId(3)/slotCellSlot(3);anchor=CellId(2)/slotSome(CellSlot(2));selected_r=stemSome(4)/outSome(4);unsupported_r=stemSome(1)/outSome(1);anchor_r=[Some(500); Some(500)];live10=selected(true; true; true)/unsupported(false; false; false);fires=1->2/1->1
140,gate_g_permutation,7600001,1,reference,true,true,true,,2,4,2,1,2,21,27,13,true,d5864e525bc912a62d8e1d259b41e839481ace615c737bbbe17c54acdf323db0,selected_sign=1;selected_id=CellId(3)/slotCellSlot(3);unsupported_id=CellId(4)/slotCellSlot(4);anchor=CellId(2)/slotSome(CellSlot(2));selected_r=stemSome(4)/outSome(4);unsupported_r=stemSome(1)/outSome(1);anchor_r=[Some(500); Some(500)];live10=selected(true; true; true)/unsupported(false; false; false);fires=1->2/1->1
140,gate_g_permutation,7600001,1,production,true,true,true,,2,4,2,1,2,21,27,13,true,d5864e525bc912a62d8e1d259b41e839481ace615c737bbbe17c54acdf323db0,selected_sign=1;selected_id=CellId(3)/slotCellSlot(3);unsupported_id=CellId(4)/slotCellSlot(4);anchor=CellId(2)/slotSome(CellSlot(2));selected_r=stemSome(4)/outSome(4);unsupported_r=stemSome(1)/outSome(1);anchor_r=[Some(500); Some(500)];live10=selected(true; true; true)/unsupported(false; false; false);fires=1->2/1->1
141,gate_h_neither_useful,7600001,1,reference,true,true,true,,2,4,0,2,4,17,20,11,true,eb3b9646b117303e9e66b27080d9b2f8c3c0e4772aa89a2e330086e82e2520f8,negative_live=(false; false; false);positive_live=(false; false; false)|neither_useful=true
141,gate_h_neither_useful,7600001,1,production,true,true,true,,2,4,0,2,4,17,20,11,true,eb3b9646b117303e9e66b27080d9b2f8c3c0e4772aa89a2e330086e82e2520f8,negative_live=(false; false; false);positive_live=(false; false; false)|neither_useful=true
142,gate_h_both_useful,7600001,1,reference,true,true,true,,2,4,4,0,0,24,32,13,true,d8a533582271ef0f7b2d933fbf45bc17168626e8e2e2d1215c10bc5b5450456a,resistances=[Some(4); Some(4); Some(4); Some(4)];cells=[Some(1); Some(1)];live10=(true; true; true)/(true; true; true);fires=1->2/1->2
142,gate_h_both_useful,7600001,1,production,true,true,true,,2,4,4,0,0,24,32,13,true,d8a533582271ef0f7b2d933fbf45bc17168626e8e2e2d1215c10bc5b5450456a,resistances=[Some(4); Some(4); Some(4); Some(4)];cells=[Some(1); Some(1)];live10=(true; true; true)/(true; true; true);fires=1->2/1->2
143,gate_i_shared_contact_alias,7600001,1,reference,true,true,true,,0,0,3,0,0,9,12,11,true,c04c2c3672db83a60703fa4a973249ad3dc77f9c3de8adb48d1405a6aed8515b,shared_resistances=[Some(4); Some(4); Some(4)];contact=Some(1);live10=(true; true; true; true)
143,gate_i_shared_contact_alias,7600001,1,production,true,true,true,,0,0,3,0,0,9,12,11,true,c04c2c3672db83a60703fa4a973249ad3dc77f9c3de8adb48d1405a6aed8515b,shared_resistances=[Some(4); Some(4); Some(4)];contact=Some(1);live10=(true; true; true; true)
144,v2_anchor_identity_slot_permutation,7600001,1,reference,true,true,true,,2,4,2,1,2,21,27,13,true,14e5896ab327df74554b22bc5f1d0499488a15e45c48b4bc445ebb4f59bbf2d9,selected_sign=1;selected_id=CellId(3)/slotCellSlot(3);unsupported_id=CellId(4)/slotCellSlot(4);anchor=CellId(0)/slotSome(CellSlot(0));selected_r=stemSome(4)/outSome(4);unsupported_r=stemSome(1)/outSome(1);anchor_r=[Some(500); Some(500)];live10=selected(true; true; true)/unsupported(false; false; false);fires=1->2/1->1
144,v2_anchor_identity_slot_permutation,7600001,1,production,true,true,true,,2,4,2,1,2,21,27,13,true,14e5896ab327df74554b22bc5f1d0499488a15e45c48b4bc445ebb4f59bbf2d9,selected_sign=1;selected_id=CellId(3)/slotCellSlot(3);unsupported_id=CellId(4)/slotCellSlot(4);anchor=CellId(0)/slotSome(CellSlot(0));selected_r=stemSome(4)/outSome(4);unsupported_r=stemSome(1)/outSome(1);anchor_r=[Some(500); Some(500)];live10=selected(true; true; true)/unsupported(false; false; false);fires=1->2/1->1
145,v2_anchor_only_control,7600001,2,reference,true,true,true,,0,0,0,0,0,0,0,12,true,728f46b97104f51a0734af94a0de4f162dddd103ad34047b0e103a3183b94858,anchor=CellId(2);boundary=CellId(0)/CellId(1);links=[Some(499); Some(499)]
145,v2_anchor_only_control,7600001,2,production,true,true,true,,0,0,0,0,0,0,0,12,true,728f46b97104f51a0734af94a0de4f162dddd103ad34047b0e103a3183b94858,anchor=CellId(2);boundary=CellId(0)/CellId(1);links=[Some(499); Some(499)]
146,gate_a_sign_symmetry,7600001,2,reference,true,true,true,,2,4,0,0,0,11,14,4,true,b7bb5cfd2f5fe9e319318197d44c2b5758250a72b43b76a37885a55ca5c4d4cd,negative=CellId(4)/CellSlot(4);positive=CellId(3)/CellSlot(3)
146,gate_a_sign_symmetry,7600001,2,production,true,true,true,,2,4,0,0,0,11,14,4,true,b7bb5cfd2f5fe9e319318197d44c2b5758250a72b43b76a37885a55ca5c4d4cd,negative=CellId(4)/CellSlot(4);positive=CellId(3)/CellSlot(3)
147,gate_b_no_consequence,7600001,2,reference,true,true,true,,2,4,0,2,4,17,20,12,true,eb3b9646b117303e9e66b27080d9b2f8c3c0e4772aa89a2e330086e82e2520f8,negative_live=(false; false; false);positive_live=(false; false; false)
147,gate_b_no_consequence,7600001,2,production,true,true,true,,2,4,0,2,4,17,20,12,true,eb3b9646b117303e9e66b27080d9b2f8c3c0e4772aa89a2e330086e82e2520f8,negative_live=(false; false; false);positive_live=(false; false; false)
148,gate_c_bounded_creation,7600001,2,reference,true,true,true,,2,4,0,2,4,35,50,12,true,eb3b9646b117303e9e66b27080d9b2f8c3c0e4772aa89a2e330086e82e2520f8,proposals=(2; 4)
148,gate_c_bounded_creation,7600001,2,production,true,true,true,,2,4,0,2,4,35,50,12,true,eb3b9646b117303e9e66b27080d9b2f8c3c0e4772aa89a2e330086e82e2520f8,proposals=(2; 4)
149,gate_d_orphan_cleanup_reuse,7600001,2,reference,true,true,true,,2,4,0,2,4,17,20,12,true,c79f2dbbeb681e18ed05869b830e10f0f01a8ef5ed6f238e83f4e59e9e9eccd8,cell_slots=[CellSlot(3); CellSlot(4)]->[CellSlot(3); CellSlot(4)];arrow_slots=[Some(ArrowSlot(2)); Some(ArrowSlot(3)); Some(ArrowSlot(4)); Some(ArrowSlot(5))]->[Some(ArrowSlot(2)); Some(ArrowSlot(3)); Some(ArrowSlot(4)); Some(ArrowSlot(5))]
149,gate_d_orphan_cleanup_reuse,7600001,2,production,true,true,true,,2,4,0,2,4,17,20,12,true,c79f2dbbeb681e18ed05869b830e10f0f01a8ef5ed6f238e83f4e59e9e9eccd8,cell_slots=[CellSlot(3); CellSlot(4)]->[CellSlot(3); CellSlot(4)];arrow_slots=[Some(ArrowSlot(2)); Some(ArrowSlot(3)); Some(ArrowSlot(4)); Some(ArrowSlot(5))]->[Some(ArrowSlot(2)); Some(ArrowSlot(3)); Some(ArrowSlot(4)); Some(ArrowSlot(5))]
