seed,stratum,suite,scenario,namespace,updates_a,updates_b,resistance_a,resistance_b,coupling_a,coupling_b,live_a,live_b,crossings_a,crossings_b,source_fires_a,source_fires_b,drive_deliveries,modulatory_deliveries,eligibility,modes,generations,work,accepts,path_edges,firings,deallocations,bytes,fingerprint,permanent,quiescent,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,replay,passed
7159,S06,law,modulation-without-eligibility,2047013358141440,0,0,1,1,1,1,true,true,0,0,0,0,1,1,a=None|b=None,candidate=Drive|return=Modulatory|distractors=Drive,a1|b1,51,0,0,1,0,4576,9140192758830430396,8067383912175566669,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7159,S06,law,timely-modulatory-return,2047013359190016,1,0,4,1,2,1,true,true,1,0,1,0,6,1,a=None|b=None,candidate=Drive|return=Modulatory|distractors=Drive,a1|b1,256,1,0,5,0,4576,8789516708418799153,16836352996664129435,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7159,S06,law,strong-modulation-does-not-excite,2047013360238592,0,0,1,1,1,1,true,true,0,0,0,0,1,1,a=None|b=None,strong_return=Modulatory:coupling4|candidate=Drive,a1|b1,52,0,0,1,0,4688,11681717402869539955,7416025062276456360,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7159,S06,law,dense-ordinary-nonleakage,2047013361287168,0,0,1,1,1,1,true,true,2,1,2,1,71,0,a=Some(5)|b=Some(5),candidate=Drive|return=Modulatory|distractors=Drive,a1|b1,3280,0,0,40,0,4576,12020643836197172395,8705414306004374061,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7159,S06,law,fixed-routes-r0-drive-r1-modulatory,2047013362335744,1,0,4,1,2,1,true,true,1,0,1,0,8,1,a=None|b=None,r0=Drive|r1=Modulatory|candidate=Drive,a1|b1,329,1,0,6,0,4800,10331015660984461951,2091402904285376523,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7159,S06,law,fixed-routes-r0-modulatory-r1-drive,2047013363384320,1,0,4,1,2,1,true,true,1,0,1,0,8,1,a=None|b=None,r0=Modulatory|r1=Drive|candidate=Drive,a1|b1,329,1,0,6,0,4800,8148631655869406103,7008884778788012079,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7159,S06,law,two-completed-modulatory-returns,2047013364432896,1,0,6,0,2,1,true,false,2,0,2,0,12,2,a=None|b=None,candidate=Drive|return=Modulatory|distractors=Drive,a1|b2,577,2,0,10,1,4576,18416683642589469748,17729075375337516811,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7159,S06,law,two-local-eligible-candidates,2047013365481472,1,1,4,4,2,2,true,true,1,1,1,0,7,1,a=None|b=None,candidate=Drive|return=Modulatory|distractors=Drive,a1|b1,315,2,0,6,0,4688,3340364153514756502,6404489688545548714,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7159,S06,law,expired-eligibility-modulation,2047013366530048,0,0,0,1,1,1,false,true,1,0,1,0,6,1,a=None|b=None,candidate=Drive|return=Modulatory|distractors=Drive,a2|b1,257,0,0,5,1,4576,13332370594252133426,17566269168314329214,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7159,S06,law,simultaneous-drive-and-modulation,2047013367578624,1,0,4,1,2,1,true,true,2,0,2,0,11,1,a=Some(8)|b=None,candidate=Drive|return=Modulatory|distractors=Drive,a1|b1,468,1,0,9,0,4576,13026291264075471730,13033447608477928859,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7159,S06,law,dense-parallel-crossed-routes,2047013368627200,1,0,4,1,2,1,true,true,2,2,2,2,77,1,a=None|b=Some(5),candidate=Drive|return=Modulatory|distractors=Drive,a1|b1,3809,1,0,45,0,4576,11679838494640421033,11033824335016951355,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7159,S06,px0,acquisition,2047013373870080,0,0,11,0,2,1,true,false,4,0,4,0,24,4,a=None|b=None,candidate=Drive|return=Modulatory,a1|b2,535,4,0,20,1,992,1549724268258201261,7239688623560076910,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7159,S06,px0,probation,2047013374918656,0,0,0,0,2,1,false,false,1,0,1,0,6,1,a=None|b=None,candidate=Drive|return=Modulatory,a2|b2,109,1,0,5,2,992,11627689404819605414,3339068437171262537,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7159,S06,px0,stable-return-specificity,2047013375967232,0,0,4,1,2,1,true,true,1,1,1,1,11,1,a=None|b=Some(4),candidate=Drive|return=Modulatory,a1|b1,180,1,0,9,0,992,9513304348005967868,11447022846947396675,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7159,S06,px0,forgetting,2047013377015808,0,0,0,0,2,1,false,false,4,0,4,0,24,4,a=None|b=None,candidate=Drive|return=Modulatory,a2|b2,553,4,0,20,2,992,9981804318449667172,12362893061357351314,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7159,S06,px0,fresh-reproposal,2047013378064384,0,0,1,0,1,0,true,false,4,0,2,0,7,0,fresh=Some(15),candidate=Drive|return=Modulatory,old2|fresh6,85,0,0,6,1,560,8368398559873178597,7947781136507653907,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7159,S06,px0,reacquisition,2047013379112960,0,0,11,0,2,0,true,false,11,0,5,0,17,4,fresh=None,candidate=Drive|return=Modulatory,old2|fresh6,280,4,0,16,1,560,14680840620229367933,8245832188798206879,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7159,S06,px1,support-a,2047013390647296,1,0,6,0,2,1,true,false,2,0,2,0,12,2,a=None|b=None,candidate=Drive|return=Modulatory,a1|b2,225,2,0,10,1,992,15932811003752157982,9254547004417959933,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7159,S06,px1,support-b,2047013391695872,0,1,0,6,1,2,false,true,0,2,0,2,12,2,a=None|b=None,candidate=Drive|return=Modulatory,a2|b1,225,2,0,10,1,992,17655365991445786258,9246122121039623937,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7159,S06,px1,no-support,2047013392744448,0,0,1,1,1,1,true,true,0,0,0,0,0,0,a=None|b=None,candidate=Drive|return=Modulatory,a1|b1,0,0,0,0,0,992,5100536634190931707,11223037037364596171,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7159,S06,px1,participation-return-blocked,2047013393793024,0,0,0,1,1,1,false,true,1,0,2,0,9,0,a=None|b=None,candidate=Drive|return=Modulatory,a2|b1,136,0,0,7,1,992,11674905033816306395,15689766244477841776,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7159,S06,px1,return-without-participation,2047013394841600,0,0,0,0,1,1,false,false,0,0,0,0,2,2,a=None|b=None,candidate=Drive|return=Modulatory,a2|b2,51,0,0,2,2,992,17983649201532544177,1074385149538510762,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7159,S06,px1,joint-participation,2047013395890176,1,1,6,6,2,2,true,true,2,2,2,2,24,4,a=None|b=None,candidate=Drive|return=Modulatory,a1|b1,528,4,0,20,0,992,6597220112038679615,17487632517823973191,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7159,S06,px2,forward-traversal-return,2047013407424512,1,0,6,0,2,1,true,false,2,0,2,0,12,2,a=None|b=None,candidate=Drive|return=Modulatory,a1|b2,225,2,0,10,1,992,8486824857774405084,15065354768999023615,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7159,S06,px2,reverse-traversal-return,2047013408473088,0,1,0,6,1,2,false,true,0,2,0,2,12,2,a=None|b=None,candidate=Drive|return=Modulatory,a2|b1,225,2,0,10,1,992,17866818666377781040,11157597929806262763,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7159,S06,px2,correlation-without-traversal,2047013409521664,0,0,0,0,1,1,false,false,0,0,0,0,12,12,a=None|b=None,candidate=Drive|return=Modulatory,a2|b2,396,0,0,12,2,992,11664902201455450612,18273862617580669177,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7159,S06,px2,forward-return-blocked,2047013410570240,0,0,0,1,1,1,false,true,1,0,2,0,9,0,a=None|b=None,candidate=Drive|return=Modulatory,a2|b1,136,0,0,7,1,992,4513523191210315985,5544063177948002674,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7159,S06,px2,joint-traversal-return,2047013411618816,1,1,6,6,2,2,true,true,2,2,2,2,24,4,a=None|b=None,candidate=Drive|return=Modulatory,a1|b1,528,4,0,20,0,992,14042256100578147545,5733462859061939845,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7159,S06,px2,forward-with-wrong-way-observation,2047013412667392,1,0,6,0,2,1,true,false,2,0,2,0,18,8,a=None|b=None,candidate=Drive|return=Modulatory,a1|b2,465,2,0,16,1,992,4907075298455873686,2029138052618799444,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7159,S06,px2,reverse-with-wrong-way-observation,2047013413715968,0,1,0,6,1,2,false,true,0,2,0,2,18,8,a=None|b=None,candidate=Drive|return=Modulatory,a2|b1,465,2,0,16,1,992,6307847624353196908,10315139052147667544,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7177,S07,law,ordinary-drive-after-participation,2047018188931072,0,0,1,1,1,1,true,true,1,0,1,0,7,0,a=Some(4)|b=None,candidate=Drive|return=Modulatory|distractors=Drive,a1|b1,415,0,0,5,0,8160,408112899864059162,3071051966997428208,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7177,S07,law,modulation-without-eligibility,2047018189979648,0,0,1,1,1,1,true,true,0,0,0,0,1,1,a=None|b=None,candidate=Drive|return=Modulatory|distractors=Drive,a1|b1,83,0,0,1,0,8160,16030293646315271361,10419576809629050160,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7177,S07,law,timely-modulatory-return,2047018191028224,1,0,4,1,2,1,true,true,1,0,1,0,6,1,a=None|b=None,candidate=Drive|return=Modulatory|distractors=Drive,a1|b1,416,1,0,5,0,8160,1167902156837893444,13157253825474014574,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7177,S07,law,strong-modulation-does-not-excite,2047018192076800,0,0,1,1,1,1,true,true,0,0,0,0,1,1,a=None|b=None,strong_return=Modulatory:coupling4|candidate=Drive,a1|b1,84,0,0,1,0,8272,4045883581273708829,17004743927813064610,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7177,S07,law,dense-ordinary-nonleakage,2047018193125376,0,0,1,1,1,1,true,true,2,1,2,1,135,0,a=Some(5)|b=Some(5),candidate=Drive|return=Modulatory|distractors=Drive,a1|b1,10544,0,0,72,0,8160,7259814473479810618,14408709556079436400,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7177,S07,law,fixed-routes-r0-drive-r1-modulatory,2047018194173952,1,0,4,1,2,1,true,true,1,0,1,0,8,1,a=None|b=None,r0=Drive|r1=Modulatory|candidate=Drive,a1|b1,521,1,0,6,0,8384,8108681991798814922,18126342512026022644,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7177,S07,law,fixed-routes-r0-modulatory-r1-drive,2047018195222528,1,0,4,1,2,1,true,true,1,0,1,0,8,1,a=None|b=None,r0=Modulatory|r1=Drive|candidate=Drive,a1|b1,521,1,0,6,0,8384,5496178456895782854,11659200205425047168,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7177,S07,law,two-completed-modulatory-returns,2047018196271104,1,0,6,0,2,1,true,false,2,0,2,0,12,2,a=None|b=None,candidate=Drive|return=Modulatory|distractors=Drive,a1|b2,929,2,0,10,1,8160,16708172981327911993,12536863290858102102,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7177,S07,law,two-local-eligible-candidates,2047018197319680,1,1,4,4,2,2,true,true,1,1,1,0,7,1,a=None|b=None,candidate=Drive|return=Modulatory|distractors=Drive,a1|b1,507,2,0,6,0,8272,10158263970562106580,9263527252821256528,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7177,S07,law,expired-eligibility-modulation,2047018198368256,0,0,0,1,1,1,false,true,1,0,1,0,6,1,a=None|b=None,candidate=Drive|return=Modulatory|distractors=Drive,a2|b1,417,0,0,5,1,8160,8117669990884784247,4791269729307863443,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7177,S07,law,simultaneous-drive-and-modulation,2047018199416832,1,0,4,1,2,1,true,true,2,0,2,0,11,1,a=Some(8)|b=None,candidate=Drive|return=Modulatory|distractors=Drive,a1|b1,756,1,0,9,0,8160,2851976465644930511,16754356256287573614,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7177,S07,law,dense-parallel-crossed-routes,2047018200465408,1,0,4,1,2,1,true,true,2,2,2,2,141,1,a=None|b=Some(5),candidate=Drive|return=Modulatory|distractors=Drive,a1|b1,11489,1,0,77,0,8160,17092223138993200276,13317841148930417582,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7177,S07,px0,acquisition,2047018205708288,0,0,11,0,2,1,true,false,4,0,4,0,24,4,a=None|b=None,candidate=Drive|return=Modulatory,a1|b2,535,4,0,20,1,992,3944643130086865972,14059885359375291523,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7177,S07,px0,probation,2047018206756864,0,0,0,0,2,1,false,false,1,0,1,0,6,1,a=None|b=None,candidate=Drive|return=Modulatory,a2|b2,109,1,0,5,2,992,1347503808514012750,11375090009516254780,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7177,S07,px0,stable-return-specificity,2047018207805440,0,0,4,1,2,1,true,true,1,1,1,1,11,1,a=None|b=Some(4),candidate=Drive|return=Modulatory,a1|b1,180,1,0,9,0,992,4602377630850297505,16492879717170062342,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7177,S07,px0,forgetting,2047018208854016,0,0,0,0,2,1,false,false,4,0,4,0,24,4,a=None|b=None,candidate=Drive|return=Modulatory,a2|b2,553,4,0,20,2,992,14734939145686574128,5877324924094438967,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7177,S07,px0,fresh-reproposal,2047018209902592,0,0,1,0,1,0,true,false,4,0,2,0,7,0,fresh=Some(15),candidate=Drive|return=Modulatory,old2|fresh6,85,0,0,6,1,560,9032834902633901559,6470765411683326249,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7177,S07,px0,reacquisition,2047018210951168,0,0,11,0,2,0,true,false,11,0,5,0,17,4,fresh=None,candidate=Drive|return=Modulatory,old2|fresh6,280,4,0,16,1,560,8950962784603437969,12414499652259969389,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7177,S07,px1,support-a,2047018222485504,1,0,6,0,2,1,true,false,2,0,2,0,12,2,a=None|b=None,candidate=Drive|return=Modulatory,a1|b2,225,2,0,10,1,992,351657266970972443,404638796762942908,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7177,S07,px1,support-b,2047018223534080,0,1,0,6,1,2,false,true,0,2,0,2,12,2,a=None|b=None,candidate=Drive|return=Modulatory,a2|b1,225,2,0,10,1,992,3855738239157399061,9388847769052848272,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7177,S07,px1,no-support,2047018224582656,0,0,1,1,1,1,true,true,0,0,0,0,0,0,a=None|b=None,candidate=Drive|return=Modulatory,a1|b1,0,0,0,0,0,992,4203544128063937018,7859318664272556122,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7177,S07,px1,participation-return-blocked,2047018225631232,0,0,0,1,1,1,false,true,1,0,2,0,9,0,a=None|b=None,candidate=Drive|return=Modulatory,a2|b1,136,0,0,7,1,992,110955428314753106,9326780300936908649,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7177,S07,px1,return-without-participation,2047018226679808,0,0,0,0,1,1,false,false,0,0,0,0,2,2,a=None|b=None,candidate=Drive|return=Modulatory,a2|b2,51,0,0,2,2,992,14122909971628971164,5474764019371033187,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7177,S07,px1,joint-participation,2047018227728384,1,1,6,6,2,2,true,true,2,2,2,2,24,4,a=None|b=None,candidate=Drive|return=Modulatory,a1|b1,528,4,0,20,0,992,16031212792476357900,205102875295665182,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7177,S07,px2,forward-traversal-return,2047018239262720,1,0,6,0,2,1,true,false,2,0,2,0,12,2,a=None|b=None,candidate=Drive|return=Modulatory,a1|b2,225,2,0,10,1,992,17642101772756747625,11535555127493670210,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7177,S07,px2,reverse-traversal-return,2047018240311296,0,1,0,6,1,2,false,true,0,2,0,2,12,2,a=None|b=None,candidate=Drive|return=Modulatory,a2|b1,225,2,0,10,1,992,1186742325542514811,13651118712216526142,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7177,S07,px2,correlation-without-traversal,2047018241359872,0,0,0,0,1,1,false,false,0,0,0,0,12,12,a=None|b=None,candidate=Drive|return=Modulatory,a2|b2,396,0,0,12,2,992,16874008950986972651,3962418539546436028,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7177,S07,px2,forward-return-blocked,2047018242408448,0,0,0,1,1,1,false,true,1,0,2,0,9,0,a=None|b=None,candidate=Drive|return=Modulatory,a2|b1,136,0,0,7,1,992,5803658915382940732,4392230757313781063,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7177,S07,px2,joint-traversal-return,2047018243457024,1,1,6,6,2,2,true,true,2,2,2,2,24,4,a=None|b=None,candidate=Drive|return=Modulatory,a1|b1,528,4,0,20,0,992,16894795171536558146,2689618205470836936,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7177,S07,px2,forward-with-wrong-way-observation,2047018244505600,1,0,6,0,2,1,true,false,2,0,2,0,18,8,a=None|b=None,candidate=Drive|return=Modulatory,a1|b2,470,2,0,16,1,992,14358319803983600040,12394834745442981417,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7177,S07,px2,reverse-with-wrong-way-observation,2047018245554176,0,1,0,6,1,2,false,true,0,2,0,2,18,8,a=None|b=None,candidate=Drive|return=Modulatory,a2|b1,470,2,0,16,1,992,12554150632145674010,12304133966468780117,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7187,S08,law,ordinary-drive-after-participation,2047020873285632,0,0,1,1,1,1,true,true,1,0,1,0,7,0,a=Some(4)|b=None,candidate=Drive|return=Modulatory|distractors=Drive,a1|b1,135,0,0,5,0,1888,3446686300529076981,6121504548935489971,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7187,S08,law,modulation-without-eligibility,2047020874334208,0,0,1,1,1,1,true,true,0,0,0,0,1,1,a=None|b=None,candidate=Drive|return=Modulatory|distractors=Drive,a1|b1,27,0,0,1,0,1888,8664431888332317598,1617700039623256979,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7187,S08,law,timely-modulatory-return,2047020875382784,1,0,4,1,2,1,true,true,1,0,1,0,6,1,a=None|b=None,candidate=Drive|return=Modulatory|distractors=Drive,a1|b1,136,1,0,5,0,1888,12900129647616361003,3365431154354344333,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7187,S08,law,strong-modulation-does-not-excite,2047020876431360,0,0,1,1,1,1,true,true,0,0,0,0,1,1,a=None|b=None,strong_return=Modulatory:coupling4|candidate=Drive,a1|b1,28,0,0,1,0,2000,17188129672580183263,5386198535658231356,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7187,S08,law,dense-ordinary-nonleakage,2047020877479936,0,0,1,1,1,1,true,true,2,1,2,1,23,0,a=Some(5)|b=Some(5),candidate=Drive|return=Modulatory|distractors=Drive,a1|b1,520,0,0,16,0,1888,15654920547073159421,11452384279576623667,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7187,S08,law,fixed-routes-r0-drive-r1-modulatory,2047020878528512,1,0,4,1,2,1,true,true,1,0,1,0,8,1,a=None|b=None,r0=Drive|r1=Modulatory|candidate=Drive,a1|b1,185,1,0,6,0,2112,11467490274995085197,18022896901513963225,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7187,S08,law,fixed-routes-r0-modulatory-r1-drive,2047020879577088,1,0,4,1,2,1,true,true,1,0,1,0,8,1,a=None|b=None,r0=Modulatory|r1=Drive|candidate=Drive,a1|b1,185,1,0,6,0,2112,2640047143796036837,12604679769570534201,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7187,S08,law,two-completed-modulatory-returns,2047020880625664,1,0,6,0,2,1,true,false,2,0,2,0,12,2,a=None|b=None,candidate=Drive|return=Modulatory|distractors=Drive,a1|b2,313,2,0,10,1,1888,10566547786781576662,7274909508906554757,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7187,S08,law,two-local-eligible-candidates,2047020881674240,1,1,4,4,2,2,true,true,1,1,1,0,7,1,a=None|b=None,candidate=Drive|return=Modulatory|distractors=Drive,a1|b1,171,2,0,6,0,2000,8702502529554642498,2651729732923097122,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7187,S08,law,expired-eligibility-modulation,2047020882722816,0,0,0,1,1,1,false,true,1,0,1,0,6,1,a=None|b=None,candidate=Drive|return=Modulatory|distractors=Drive,a2|b1,137,0,0,5,1,1888,16287445073159293376,6493017436277174752,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7187,S08,law,simultaneous-drive-and-modulation,2047020883771392,1,0,4,1,2,1,true,true,2,0,2,0,11,1,a=Some(8)|b=None,candidate=Drive|return=Modulatory|distractors=Drive,a1|b1,252,1,0,9,0,1888,17937918786378138648,5336900614268411789,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7187,S08,law,dense-parallel-crossed-routes,2047020884819968,1,0,4,1,2,1,true,true,2,2,2,2,29,1,a=None|b=Some(5),candidate=Drive|return=Modulatory|distractors=Drive,a1|b1,729,1,0,21,0,1888,7812554032927081429,18380227259493142349,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7187,S08,px0,acquisition,2047020890062848,0,0,11,0,2,1,true,false,4,0,4,0,24,4,a=None|b=None,candidate=Drive|return=Modulatory,a1|b2,535,4,0,20,1,992,7029289655197687437,18183665025100860066,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7187,S08,px0,probation,2047020891111424,0,0,0,0,2,1,false,false,1,0,1,0,6,1,a=None|b=None,candidate=Drive|return=Modulatory,a2|b2,109,1,0,5,2,992,7127909293262423440,1096002121827695301,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7187,S08,px0,stable-return-specificity,2047020892160000,0,0,4,1,2,1,true,true,1,1,1,1,11,1,a=None|b=Some(4),candidate=Drive|return=Modulatory,a1|b1,180,1,0,9,0,992,6413462858610984800,4044120598303717295,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7187,S08,px0,forgetting,2047020893208576,0,0,0,0,2,1,false,false,4,0,4,0,24,4,a=None|b=None,candidate=Drive|return=Modulatory,a2|b2,553,4,0,20,2,992,16986681675241372950,13965295369717150806,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7187,S08,px0,fresh-reproposal,2047020894257152,0,0,1,0,1,0,true,false,4,0,2,0,7,0,fresh=Some(15),candidate=Drive|return=Modulatory,old2|fresh6,85,0,0,6,1,560,17972882672039309021,6197254930624034987,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7187,S08,px0,reacquisition,2047020895305728,0,0,11,0,2,0,true,false,11,0,5,0,17,4,fresh=None,candidate=Drive|return=Modulatory,old2|fresh6,276,4,0,16,1,560,12923834558155172825,3510103209359147295,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7187,S08,px1,support-a,2047020906840064,1,0,6,0,2,1,true,false,2,0,2,0,12,2,a=None|b=None,candidate=Drive|return=Modulatory,a1|b2,225,2,0,10,1,992,3294552696173978658,2856417448355551153,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7187,S08,px1,support-b,2047020907888640,0,1,0,6,1,2,false,true,0,2,0,2,12,2,a=None|b=None,candidate=Drive|return=Modulatory,a2|b1,225,2,0,10,1,992,1627570749073112438,7635943917927768189,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7187,S08,px1,no-support,2047020908937216,0,0,1,1,1,1,true,true,0,0,0,0,0,0,a=None|b=None,candidate=Drive|return=Modulatory,a1|b1,0,0,0,0,0,992,5211101162380430503,8145839338136424855,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7187,S08,px1,participation-return-blocked,2047020909985792,0,0,0,1,1,1,false,true,1,0,2,0,9,0,a=None|b=None,candidate=Drive|return=Modulatory,a2|b1,136,0,0,7,1,992,580110347135388699,16877952330631420220,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7187,S08,px1,return-without-participation,2047020911034368,0,0,0,0,1,1,false,false,0,0,0,0,2,2,a=None|b=None,candidate=Drive|return=Modulatory,a2|b2,51,0,0,2,2,992,954461371391308601,2426592010011000814,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7187,S08,px1,joint-participation,2047020912082944,1,1,6,6,2,2,true,true,2,2,2,2,24,4,a=None|b=None,candidate=Drive|return=Modulatory,a1|b1,528,4,0,20,0,992,12233340805108831387,996341248160730819,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7187,S08,px2,forward-traversal-return,2047020923617280,1,0,6,0,2,1,true,false,2,0,2,0,12,2,a=None|b=None,candidate=Drive|return=Modulatory,a1|b2,225,2,0,10,1,992,14779378946626082084,11557716658390220155,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7187,S08,px2,reverse-traversal-return,2047020924665856,0,1,0,6,1,2,false,true,0,2,0,2,12,2,a=None|b=None,candidate=Drive|return=Modulatory,a2|b1,225,2,0,10,1,992,17378907755501041140,8305418811075656407,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7187,S08,px2,correlation-without-traversal,2047020925714432,0,0,0,0,1,1,false,false,0,0,0,0,12,12,a=None|b=None,candidate=Drive|return=Modulatory,a2|b2,376,0,0,12,2,992,17838214326677792748,16758344750170823829,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7187,S08,px2,forward-return-blocked,2047020926763008,0,0,0,1,1,1,false,true,1,0,2,0,9,0,a=None|b=None,candidate=Drive|return=Modulatory,a2|b1,136,0,0,7,1,992,15428585874658604073,3732703658781566662,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7187,S08,px2,joint-traversal-return,2047020927811584,1,1,6,6,2,2,true,true,2,2,2,2,24,4,a=None|b=None,candidate=Drive|return=Modulatory,a1|b1,528,4,0,20,0,992,4593700282781903721,4355183925356082001,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7187,S08,px2,forward-with-wrong-way-observation,2047020928860160,1,0,6,0,2,1,true,false,2,0,2,0,18,8,a=None|b=None,candidate=Drive|return=Modulatory,a1|b2,455,2,0,16,1,992,10847179416895330048,4237847249293986872,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7187,S08,px2,reverse-with-wrong-way-observation,2047020929908736,0,1,0,6,1,2,false,true,0,2,0,2,18,8,a=None|b=None,candidate=Drive|return=Modulatory,a2|b1,455,2,0,16,1,992,14197671704958232562,11798280832356149404,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7193,S09,law,ordinary-drive-after-participation,2047022483898368,0,0,1,1,1,1,true,true,1,0,1,0,7,0,a=Some(4)|b=None,candidate=Drive|return=Modulatory|distractors=Drive,a1|b1,175,0,0,5,0,2784,17258385557808661087,16482137883280679601,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
7193,S09,law,modulation-without-eligibility,2047022484946944,0,0,1,1,1,1,true,true,0,0,0,0,1,1,a=None|b=None,candidate=Drive|return=Modulatory|distractors=Drive,a1|b1,35,0,0,1,0,2784,14195560963947739724,3579917374079344465,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
