row_type,protocol,smoke,passed,arm,seed_index,episode,competent,competent_seeds,total_seeds,first_roles_episode,first_success_episode,competence_episode,learned_roles,live_arrows,consolidated_arrows,correct_program_arrows,proposed_arrows,pruned_arrows,actual_success,topology_correct,held_out_correct,held_out_total,role_transfer_correct,role_transfer_total,explicit_answers,queues_empty,activity_limit_hits,fallbacks,permanent_source_identities,fingerprint_unchanged,duplicate_deterministic,training_work,evaluation_work,permanent_bytes,p0_anchor,p3_anchor,gate,gate_passed,workspaces_created,workspaces_destroyed,maximum_live_workspaces
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-terminal-feedback,3,8,,,,,,,10,90,0,,,,false,false,,,,,,,,,,,,1471,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-terminal-feedback,3,16,,,,,,,10,89,0,,,,false,false,,,,,,,,,,,,9438,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-terminal-feedback,3,64,,,,,,,10,89,0,,,,false,false,,,,,,,,,,,,57268,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-terminal-feedback,3,256,,,,,,,10,90,0,,,,false,false,,,,,,,,,,,,290653,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-terminal-feedback,3,257,,,,,,,10,90,0,,,,true,false,,,,,,,,,,,,290858,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-terminal-feedback,3,1024,,,,,,,10,89,0,,,,false,false,,,,,,,,,,,,1098096,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-terminal-feedback,3,10000,,,,,,,10,89,0,,,,false,false,,,,,,,,,,,,11284787,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-terminal-feedback,3,50000,,,,,,,10,90,0,,,,false,false,,,,,,,,,,,,56555853,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-terminal-feedback,4,0,,,,,,,0,0,0,,,,false,false,,,,,,,,,,,,0,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-terminal-feedback,4,1,,,,,,,0,0,0,,,,false,false,,,,,,,,,,,,97,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-terminal-feedback,4,2,,,,,,,0,0,0,,,,false,false,,,,,,,,,,,,249,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-terminal-feedback,4,4,,,,,,,10,90,0,,,,false,false,,,,,,,,,,,,687,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-terminal-feedback,4,8,,,,,,,10,90,0,,,,false,false,,,,,,,,,,,,14233,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-terminal-feedback,4,16,,,,,,,10,89,0,,,,false,false,,,,,,,,,,,,28567,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-terminal-feedback,4,64,,,,,,,10,90,0,,,,false,false,,,,,,,,,,,,63630,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-terminal-feedback,4,101,,,,,,,10,90,0,,,,true,false,,,,,,,,,,,,114067,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-terminal-feedback,4,256,,,,,,,10,89,0,,,,false,false,,,,,,,,,,,,263547,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-terminal-feedback,4,1024,,,,,,,10,88,0,,,,false,false,,,,,,,,,,,,1075251,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-terminal-feedback,4,10000,,,,,,,10,88,0,,,,false,false,,,,,,,,,,,,11248549,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-terminal-feedback,4,50000,,,,,,,10,87,0,,,,false,false,,,,,,,,,,,,56330659,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-terminal-feedback,5,0,,,,,,,0,0,0,,,,false,false,,,,,,,,,,,,0,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-terminal-feedback,5,1,,,,,,,0,0,0,,,,false,false,,,,,,,,,,,,97,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-terminal-feedback,5,2,,,,,,,0,0,0,,,,false,false,,,,,,,,,,,,249,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-terminal-feedback,5,4,,,,,,,10,90,0,,,,false,false,,,,,,,,,,,,687,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-terminal-feedback,5,8,,,,,,,10,90,0,,,,false,false,,,,,,,,,,,,7853,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-terminal-feedback,5,16,,,,,,,10,89,0,,,,false,false,,,,,,,,,,,,28582,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-terminal-feedback,5,64,,,,,,,10,90,0,,,,false,false,,,,,,,,,,,,93990,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-terminal-feedback,5,256,,,,,,,10,89,0,,,,false,false,,,,,,,,,,,,276946,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-terminal-feedback,5,889,,,,,,,10,90,0,,,,true,false,,,,,,,,,,,,955526,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-terminal-feedback,5,1024,,,,,,,10,90,0,,,,false,false,,,,,,,,,,,,1115971,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-terminal-feedback,5,10000,,,,,,,10,88,0,,,,false,false,,,,,,,,,,,,11195956,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-terminal-feedback,5,50000,,,,,,,10,90,0,,,,false,false,,,,,,,,,,,,56077972,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-terminal-feedback,6,0,,,,,,,0,0,0,,,,false,false,,,,,,,,,,,,0,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-terminal-feedback,6,1,,,,,,,0,0,0,,,,false,false,,,,,,,,,,,,97,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-terminal-feedback,6,2,,,,,,,0,0,0,,,,false,false,,,,,,,,,,,,249,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-terminal-feedback,6,4,,,,,,,10,90,0,,,,false,false,,,,,,,,,,,,687,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-terminal-feedback,6,8,,,,,,,10,90,0,,,,false,false,,,,,,,,,,,,1471,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-terminal-feedback,6,16,,,,,,,10,90,0,,,,false,false,,,,,,,,,,,,15818,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-terminal-feedback,6,17,,,,,,,10,90,0,,,,true,false,,,,,,,,,,,,16033,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-terminal-feedback,6,64,,,,,,,10,90,0,,,,false,false,,,,,,,,,,,,70069,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-terminal-feedback,6,256,,,,,,,10,90,0,,,,false,false,,,,,,,,,,,,302909,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-terminal-feedback,6,1024,,,,,,,10,88,0,,,,false,false,,,,,,,,,,,,1165291,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-terminal-feedback,6,10000,,,,,,,10,90,0,,,,false,false,,,,,,,,,,,,11524001,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-terminal-feedback,6,50000,,,,,,,10,89,0,,,,false,false,,,,,,,,,,,,55916840,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-terminal-feedback,7,0,,,,,,,0,0,0,,,,false,false,,,,,,,,,,,,0,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-terminal-feedback,7,1,,,,,,,0,0,0,,,,false,false,,,,,,,,,,,,97,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-terminal-feedback,7,2,,,,,,,0,0,0,,,,false,false,,,,,,,,,,,,249,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-terminal-feedback,7,4,,,,,,,10,90,0,,,,false,false,,,,,,,,,,,,687,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-terminal-feedback,7,8,,,,,,,10,90,0,,,,false,false,,,,,,,,,,,,7882,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-terminal-feedback,7,16,,,,,,,10,88,0,,,,false,false,,,,,,,,,,,,15838,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-terminal-feedback,7,64,,,,,,,10,89,0,,,,false,false,,,,,,,,,,,,107224,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-terminal-feedback,7,256,,,,,,,10,89,0,,,,false,false,,,,,,,,,,,,305002,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-terminal-feedback,7,311,,,,,,,10,90,0,,,,true,false,,,,,,,,,,,,354364,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-terminal-feedback,7,1024,,,,,,,10,90,0,,,,false,false,,,,,,,,,,,,1182044,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-terminal-feedback,7,10000,,,,,,,10,89,0,,,,false,false,,,,,,,,,,,,11255572,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,shuffled-terminal-feedback,7,50000,,,,,,,10,89,0,,,,false,false,,,,,,,,,,,,56392126,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,random-terminal-feedback,0,0,,,,,,,0,0,0,,,,false,false,,,,,,,,,,,,0,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,random-terminal-feedback,0,1,,,,,,,0,0,0,,,,false,false,,,,,,,,,,,,97,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,random-terminal-feedback,0,2,,,,,,,0,0,0,,,,false,false,,,,,,,,,,,,249,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,random-terminal-feedback,0,4,,,,,,,10,90,0,,,,false,false,,,,,,,,,,,,687,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,random-terminal-feedback,0,8,,,,,,,10,90,0,,,,false,false,,,,,,,,,,,,7851,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,random-terminal-feedback,0,16,,,,,,,10,90,0,,,,false,false,,,,,,,,,,,,9420,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,random-terminal-feedback,0,64,,,,,,,10,90,0,,,,false,false,,,,,,,,,,,,50793,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,random-terminal-feedback,0,256,,,,,,,10,90,0,,,,false,false,,,,,,,,,,,,309581,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,random-terminal-feedback,0,689,,,,,,,10,90,0,,,,true,false,,,,,,,,,,,,681375,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,random-terminal-feedback,0,1024,,,,,,,10,90,0,,,,false,false,,,,,,,,,,,,1107363,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,random-terminal-feedback,0,10000,,,,,,,10,90,0,,,,false,false,,,,,,,,,,,,11165564,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,random-terminal-feedback,0,50000,,,,,,,10,90,0,,,,false,false,,,,,,,,,,,,56522691,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,random-terminal-feedback,1,0,,,,,,,0,0,0,,,,false,false,,,,,,,,,,,,0,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,random-terminal-feedback,1,1,,,,,,,0,0,0,,,,false,false,,,,,,,,,,,,97,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,random-terminal-feedback,1,2,,,,,,,0,0,0,,,,false,false,,,,,,,,,,,,249,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,random-terminal-feedback,1,4,,,,,,,10,90,0,,,,false,false,,,,,,,,,,,,687,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,random-terminal-feedback,1,8,,,,,,,10,90,0,,,,false,false,,,,,,,,,,,,14231,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,random-terminal-feedback,1,16,,,,,,,10,90,0,,,,false,false,,,,,,,,,,,,22213,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,random-terminal-feedback,1,64,,,,,,,10,90,0,,,,false,false,,,,,,,,,,,,63675,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,random-terminal-feedback,1,256,,,,,,,10,90,0,,,,false,false,,,,,,,,,,,,246933,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,random-terminal-feedback,1,845,,,,,,,10,90,0,,,,true,false,,,,,,,,,,,,947119,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,random-terminal-feedback,1,1024,,,,,,,10,90,0,,,,false,false,,,,,,,,,,,,1148042,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,random-terminal-feedback,1,10000,,,,,,,10,90,0,,,,false,false,,,,,,,,,,,,11558263,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,random-terminal-feedback,1,50000,,,,,,,10,90,0,,,,false,false,,,,,,,,,,,,58214934,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,random-terminal-feedback,2,0,,,,,,,0,0,0,,,,false,false,,,,,,,,,,,,0,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,random-terminal-feedback,2,1,,,,,,,0,0,0,,,,false,false,,,,,,,,,,,,97,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,random-terminal-feedback,2,2,,,,,,,0,0,0,,,,false,false,,,,,,,,,,,,249,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,random-terminal-feedback,2,4,,,,,,,10,90,0,,,,false,false,,,,,,,,,,,,699,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,random-terminal-feedback,2,8,,,,,,,10,90,0,,,,false,false,,,,,,,,,,,,1483,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,random-terminal-feedback,2,13,,,,,,,10,89,0,,,,true,false,,,,,,,,,,,,2472,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,random-terminal-feedback,2,16,,,,,,,10,90,0,,,,false,false,,,,,,,,,,,,3061,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,random-terminal-feedback,2,64,,,,,,,10,90,0,,,,false,false,,,,,,,,,,,,49258,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,random-terminal-feedback,2,256,,,,,,,10,89,0,,,,false,false,,,,,,,,,,,,315392,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,random-terminal-feedback,2,1024,,,,,,,10,90,0,,,,false,false,,,,,,,,,,,,1282603,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,random-terminal-feedback,2,10000,,,,,,,10,90,0,,,,false,false,,,,,,,,,,,,11544125,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,random-terminal-feedback,2,50000,,,,,,,10,90,0,,,,false,false,,,,,,,,,,,,57313363,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,random-terminal-feedback,3,0,,,,,,,0,0,0,,,,false,false,,,,,,,,,,,,0,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,random-terminal-feedback,3,1,,,,,,,0,0,0,,,,false,false,,,,,,,,,,,,97,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,random-terminal-feedback,3,2,,,,,,,0,0,0,,,,false,false,,,,,,,,,,,,249,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,random-terminal-feedback,3,4,,,,,,,10,90,0,,,,false,false,,,,,,,,,,,,7067,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,random-terminal-feedback,3,8,,,,,,,10,90,0,,,,false,false,,,,,,,,,,,,20611,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,random-terminal-feedback,3,16,,,,,,,10,88,0,,,,false,false,,,,,,,,,,,,22181,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,random-terminal-feedback,3,64,,,,,,,10,89,0,,,,false,false,,,,,,,,,,,,56670,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,random-terminal-feedback,3,229,,,,,,,10,90,0,,,,true,false,,,,,,,,,,,,210734,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,random-terminal-feedback,3,256,,,,,,,10,90,0,,,,false,false,,,,,,,,,,,,222468,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,random-terminal-feedback,3,1024,,,,,,,10,88,0,,,,false,false,,,,,,,,,,,,939274,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,random-terminal-feedback,3,10000,,,,,,,10,90,0,,,,false,false,,,,,,,,,,,,11439721,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,random-terminal-feedback,3,50000,,,,,,,10,89,0,,,,false,false,,,,,,,,,,,,56542105,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,random-terminal-feedback,4,0,,,,,,,0,0,0,,,,false,false,,,,,,,,,,,,0,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,random-terminal-feedback,4,1,,,,,,,0,0,0,,,,false,false,,,,,,,,,,,,97,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,random-terminal-feedback,4,2,,,,,,,0,0,0,,,,false,false,,,,,,,,,,,,249,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,random-terminal-feedback,4,4,,,,,,,10,90,0,,,,false,false,,,,,,,,,,,,687,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,random-terminal-feedback,4,8,,,,,,,10,90,0,,,,false,false,,,,,,,,,,,,1481,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,random-terminal-feedback,4,16,,,,,,,10,90,0,,,,false,false,,,,,,,,,,,,3091,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,random-terminal-feedback,4,64,,,,,,,10,90,0,,,,false,false,,,,,,,,,,,,57363,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,random-terminal-feedback,4,81,,,,,,,10,90,0,,,,true,false,,,,,,,,,,,,67110,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,random-terminal-feedback,4,256,,,,,,,10,90,0,,,,false,false,,,,,,,,,,,,279969,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,random-terminal-feedback,4,1024,,,,,,,10,90,0,,,,false,false,,,,,,,,,,,,1255363,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,random-terminal-feedback,4,10000,,,,,,,10,90,0,,,,false,false,,,,,,,,,,,,11578659,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,random-terminal-feedback,4,50000,,,,,,,10,90,0,,,,false,false,,,,,,,,,,,,56530060,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,random-terminal-feedback,5,0,,,,,,,0,0,0,,,,false,false,,,,,,,,,,,,0,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,random-terminal-feedback,5,1,,,,,,,0,0,0,,,,false,false,,,,,,,,,,,,97,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,random-terminal-feedback,5,2,,,,,,,0,0,0,,,,false,false,,,,,,,,,,,,249,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,random-terminal-feedback,5,4,,,,,,,10,90,0,,,,false,false,,,,,,,,,,,,687,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,random-terminal-feedback,5,8,,,,,,,10,90,0,,,,false,false,,,,,,,,,,,,1491,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,random-terminal-feedback,5,16,,,,,,,10,90,0,,,,false,false,,,,,,,,,,,,9451,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,random-terminal-feedback,5,45,,,,,,,10,90,0,,,,true,false,,,,,,,,,,,,21563,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,random-terminal-feedback,5,64,,,,,,,10,90,0,,,,false,false,,,,,,,,,,,,93430,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,random-terminal-feedback,5,256,,,,,,,10,90,0,,,,false,false,,,,,,,,,,,,402065,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,random-terminal-feedback,5,1024,,,,,,,10,90,0,,,,false,false,,,,,,,,,,,,1161035,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,random-terminal-feedback,5,10000,,,,,,,10,90,0,,,,false,false,,,,,,,,,,,,11285496,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,random-terminal-feedback,5,50000,,,,,,,10,90,0,,,,false,false,,,,,,,,,,,,57250686,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,random-terminal-feedback,6,0,,,,,,,0,0,0,,,,false,false,,,,,,,,,,,,0,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,random-terminal-feedback,6,1,,,,,,,0,0,0,,,,false,false,,,,,,,,,,,,97,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,random-terminal-feedback,6,2,,,,,,,0,0,0,,,,false,false,,,,,,,,,,,,249,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,random-terminal-feedback,6,4,,,,,,,10,90,0,,,,false,false,,,,,,,,,,,,687,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,random-terminal-feedback,6,8,,,,,,,10,90,0,,,,false,false,,,,,,,,,,,,7884,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,random-terminal-feedback,6,16,,,,,,,10,90,0,,,,false,false,,,,,,,,,,,,28593,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,random-terminal-feedback,6,64,,,,,,,10,90,0,,,,false,false,,,,,,,,,,,,101870,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,random-terminal-feedback,6,256,,,,,,,10,90,0,,,,false,false,,,,,,,,,,,,229406,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,random-terminal-feedback,6,393,,,,,,,10,89,0,,,,true,false,,,,,,,,,,,,414435,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,random-terminal-feedback,6,1024,,,,,,,10,90,0,,,,false,false,,,,,,,,,,,,1254458,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,random-terminal-feedback,6,10000,,,,,,,10,89,0,,,,false,false,,,,,,,,,,,,12004022,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,random-terminal-feedback,6,50000,,,,,,,10,90,0,,,,false,false,,,,,,,,,,,,57270835,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,random-terminal-feedback,7,0,,,,,,,0,0,0,,,,false,false,,,,,,,,,,,,0,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,random-terminal-feedback,7,1,,,,,,,0,0,0,,,,false,false,,,,,,,,,,,,97,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,random-terminal-feedback,7,2,,,,,,,0,0,0,,,,false,false,,,,,,,,,,,,249,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,random-terminal-feedback,7,4,,,,,,,10,90,0,,,,false,false,,,,,,,,,,,,687,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,random-terminal-feedback,7,8,,,,,,,10,90,0,,,,false,false,,,,,,,,,,,,20629,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,random-terminal-feedback,7,16,,,,,,,10,90,0,,,,false,false,,,,,,,,,,,,22216,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,random-terminal-feedback,7,64,,,,,,,10,90,0,,,,false,false,,,,,,,,,,,,89093,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,random-terminal-feedback,7,256,,,,,,,10,90,0,,,,false,false,,,,,,,,,,,,510565,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,random-terminal-feedback,7,309,,,,,,,10,90,0,,,,true,false,,,,,,,,,,,,565725,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,random-terminal-feedback,7,1024,,,,,,,10,88,0,,,,false,false,,,,,,,,,,,,1378798,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,random-terminal-feedback,7,10000,,,,,,,10,89,0,,,,false,false,,,,,,,,,,,,11586780,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,random-terminal-feedback,7,50000,,,,,,,10,89,0,,,,false,false,,,,,,,,,,,,56353892,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,symmetric-impossible,0,0,,,,,,,0,0,0,,,,false,false,,,,,,,,,,,,0,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,symmetric-impossible,0,1,,,,,,,0,0,0,,,,false,false,,,,,,,,,,,,86,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,symmetric-impossible,0,2,,,,,,,0,0,0,,,,false,false,,,,,,,,,,,,217,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,symmetric-impossible,0,4,,,,,,,9,72,0,,,,false,false,,,,,,,,,,,,13367,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,symmetric-impossible,0,8,,,,,,,9,72,0,,,,false,false,,,,,,,,,,,,38537,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,symmetric-impossible,0,16,,,,,,,9,72,0,,,,false,false,,,,,,,,,,,,82487,,,true,true,,,,,
trajectory,reflected-program-discovery-rp0a-v1,false,true,symmetric-impossible,0,29,,,,,,,9,72,0,,,,true,false,,,,,,,,,,,,97519,,,true,true,,,,,
