case_id,root,initial_phase,control,mechanics,a_participation,b_participation,a_support,b_support,physical_work,final_tick,pressure_phase,trace_hash,body_hash,a_live,b_live,quiescent
1,1500000,0,prompt_a,reference,4294967296,4294967296,4294967296,0,8,0,0,218565a66996b12a4f7aa4bc10699ae5bba9baac2b6fb14fac062024fb55c5cb,17da02361d1d26ef9e3d12651d18bbb045d576198eb39e39bf20d3a6cb5aaea4,1,1,1
1,1500000,0,prompt_a,production,4294967296,4294967296,4294967296,0,8,0,0,218565a66996b12a4f7aa4bc10699ae5bba9baac2b6fb14fac062024fb55c5cb,17da02361d1d26ef9e3d12651d18bbb045d576198eb39e39bf20d3a6cb5aaea4,1,1,1
2,1500000,0,return_b,reference,4294967296,4294967296,0,4294967296,8,0,0,d856a6e7c620ea74754cabf87212266b248581213d87b6b825b8e4a960579fc6,de4bc7a58af2b7c4b95156a4965f1d7f8b593b354962167cafc4b74a7f1cecfd,1,1,1
2,1500000,0,return_b,production,4294967296,4294967296,0,4294967296,8,0,0,d856a6e7c620ea74754cabf87212266b248581213d87b6b825b8e4a960579fc6,de4bc7a58af2b7c4b95156a4965f1d7f8b593b354962167cafc4b74a7f1cecfd,1,1,1
3,1500000,0,unrelated_activity,reference,2252540587,2252540587,0,0,7,10,0,d0f91512acd2a9ce844097ec08a7d17441afe69366649eca5beca0c7ae9c25c3,fb4f88ff21ddd457449d6dc59782c72c87a367dfbae5d2f8e2c8108ec35975d4,1,1,1
3,1500000,0,unrelated_activity,production,2252540587,2252540587,0,0,7,10,0,d0f91512acd2a9ce844097ec08a7d17441afe69366649eca5beca0c7ae9c25c3,fb4f88ff21ddd457449d6dc59782c72c87a367dfbae5d2f8e2c8108ec35975d4,1,1,1
4,1500000,0,repeat_a,reference,5362940587,2252540587,0,0,7,10,0,ad39cb81ac166588e1547ee0f627e896aa73272cfa7aad5a164a60ae9e0daab0,fb4f88ff21ddd457449d6dc59782c72c87a367dfbae5d2f8e2c8108ec35975d4,1,1,1
4,1500000,0,repeat_a,production,5362940587,2252540587,0,0,7,10,0,ad39cb81ac166588e1547ee0f627e896aa73272cfa7aad5a164a60ae9e0daab0,fb4f88ff21ddd457449d6dc59782c72c87a367dfbae5d2f8e2c8108ec35975d4,1,1,1
5,1500000,0,repeat_b_while_a_waits,reference,2252540587,5362940587,0,0,7,10,0,baa6c6cde8ebb62468ab9cdd1f21d52d95f62ca3abbcb5b83b1558b9c1936fa5,fb4f88ff21ddd457449d6dc59782c72c87a367dfbae5d2f8e2c8108ec35975d4,1,1,1
5,1500000,0,repeat_b_while_a_waits,production,2252540587,5362940587,0,0,7,10,0,baa6c6cde8ebb62468ab9cdd1f21d52d95f62ca3abbcb5b83b1558b9c1936fa5,fb4f88ff21ddd457449d6dc59782c72c87a367dfbae5d2f8e2c8108ec35975d4,1,1,1
6,1500000,0,source_without_traversal,reference,0,0,0,0,1,10,0,1e01d543c0b7662741ac335d8bd7f7e1df3db9fc47763284ccd1d01b0a9c06d9,01e551fcc46efff6ca4d5d92d2b2335814dfeecd9a6ab84c9977f5634868aca7,1,1,1
6,1500000,0,source_without_traversal,production,0,0,0,0,1,10,0,1e01d543c0b7662741ac335d8bd7f7e1df3db9fc47763284ccd1d01b0a9c06d9,01e551fcc46efff6ca4d5d92d2b2335814dfeecd9a6ab84c9977f5634868aca7,1,1,1
7,1500000,0,same_total_wrong_path,reference,0,5362940587,0,0,4,10,0,49e614ea5bf623a89d475fda8069d926613538f98a12f38e7f95567a27788e48,fb4f88ff21ddd457449d6dc59782c72c87a367dfbae5d2f8e2c8108ec35975d4,1,1,1
7,1500000,0,same_total_wrong_path,production,0,5362940587,0,0,4,10,0,49e614ea5bf623a89d475fda8069d926613538f98a12f38e7f95567a27788e48,fb4f88ff21ddd457449d6dc59782c72c87a367dfbae5d2f8e2c8108ec35975d4,1,1,1
8,1500000,0,contact_fanout,reference,4294967296,4294967296,4294967296,4294967296,8,0,0,b1e1de688a444a60075079363597941bfb30f519c9989e903f4771b94476d103,3d87c701d57e08f0e312343a293d2a5042d005693da9e0485af2c97d6878860e,1,1,1
8,1500000,0,contact_fanout,production,4294967296,4294967296,4294967296,4294967296,8,0,0,b1e1de688a444a60075079363597941bfb30f519c9989e903f4771b94476d103,3d87c701d57e08f0e312343a293d2a5042d005693da9e0485af2c97d6878860e,1,1,1
9,1500000,0,late_return,reference,0,0,0,0,7,1024,4,aa786964a560b18f788b6146a7c42169b00caec07bdef664afdc649b7b71b618,31a96f508c6a6f23ce4a752b2048c4d0b1169eb3a377068f408b7fa5efba4ad5,1,1,1
9,1500000,0,late_return,production,0,0,0,0,7,1024,4,aa786964a560b18f788b6146a7c42169b00caec07bdef664afdc649b7b71b618,31a96f508c6a6f23ce4a752b2048c4d0b1169eb3a377068f408b7fa5efba4ad5,1,1,1
10,1500000,1,prompt_a,reference,4294967296,4294967296,4294967296,0,8,1,1,784ff3ecb9384fe2956e83c3872a50fee0967e431fa4ed314142cc3995bfb438,17da02361d1d26ef9e3d12651d18bbb045d576198eb39e39bf20d3a6cb5aaea4,1,1,1
10,1500000,1,prompt_a,production,4294967296,4294967296,4294967296,0,8,1,1,784ff3ecb9384fe2956e83c3872a50fee0967e431fa4ed314142cc3995bfb438,17da02361d1d26ef9e3d12651d18bbb045d576198eb39e39bf20d3a6cb5aaea4,1,1,1
11,1500000,1,return_b,reference,4294967296,4294967296,0,4294967296,8,1,1,f4fe47d6e4799af162ce194628bbcc5a932c1135daf1b59c0010c22287e283bb,de4bc7a58af2b7c4b95156a4965f1d7f8b593b354962167cafc4b74a7f1cecfd,1,1,1
11,1500000,1,return_b,production,4294967296,4294967296,0,4294967296,8,1,1,f4fe47d6e4799af162ce194628bbcc5a932c1135daf1b59c0010c22287e283bb,de4bc7a58af2b7c4b95156a4965f1d7f8b593b354962167cafc4b74a7f1cecfd,1,1,1
12,1500000,1,unrelated_activity,reference,2252540587,2252540587,0,0,7,11,1,a561667568be20357f5e90dc7ce965770b44042e1b4387fd0d59f3e234f03e37,fb4f88ff21ddd457449d6dc59782c72c87a367dfbae5d2f8e2c8108ec35975d4,1,1,1
12,1500000,1,unrelated_activity,production,2252540587,2252540587,0,0,7,11,1,a561667568be20357f5e90dc7ce965770b44042e1b4387fd0d59f3e234f03e37,fb4f88ff21ddd457449d6dc59782c72c87a367dfbae5d2f8e2c8108ec35975d4,1,1,1
13,1500000,1,repeat_a,reference,5362940587,2252540587,0,0,7,11,1,648469e6e2651decc95cff0d6b194b904688386d4b6d9505dbfffcb42dcf2ba9,fb4f88ff21ddd457449d6dc59782c72c87a367dfbae5d2f8e2c8108ec35975d4,1,1,1
13,1500000,1,repeat_a,production,5362940587,2252540587,0,0,7,11,1,648469e6e2651decc95cff0d6b194b904688386d4b6d9505dbfffcb42dcf2ba9,fb4f88ff21ddd457449d6dc59782c72c87a367dfbae5d2f8e2c8108ec35975d4,1,1,1
14,1500000,1,repeat_b_while_a_waits,reference,2252540587,5362940587,0,0,7,11,1,feb815d9d148f3121f45c7e2197d58f3894146144c85f1a5a7d5b9ecfb23c19e,fb4f88ff21ddd457449d6dc59782c72c87a367dfbae5d2f8e2c8108ec35975d4,1,1,1
14,1500000,1,repeat_b_while_a_waits,production,2252540587,5362940587,0,0,7,11,1,feb815d9d148f3121f45c7e2197d58f3894146144c85f1a5a7d5b9ecfb23c19e,fb4f88ff21ddd457449d6dc59782c72c87a367dfbae5d2f8e2c8108ec35975d4,1,1,1
15,1500000,1,source_without_traversal,reference,0,0,0,0,1,11,1,c6b62feaafb5e43dfc149229d6624ab2c382002437dcecc1754c202707bc89a8,01e551fcc46efff6ca4d5d92d2b2335814dfeecd9a6ab84c9977f5634868aca7,1,1,1
15,1500000,1,source_without_traversal,production,0,0,0,0,1,11,1,c6b62feaafb5e43dfc149229d6624ab2c382002437dcecc1754c202707bc89a8,01e551fcc46efff6ca4d5d92d2b2335814dfeecd9a6ab84c9977f5634868aca7,1,1,1
16,1500000,1,same_total_wrong_path,reference,0,5362940587,0,0,4,11,1,123313cce13c46770a992099a1abb779de9e6bd9c6c16985b5aa19e2b47fb7e1,fb4f88ff21ddd457449d6dc59782c72c87a367dfbae5d2f8e2c8108ec35975d4,1,1,1
16,1500000,1,same_total_wrong_path,production,0,5362940587,0,0,4,11,1,123313cce13c46770a992099a1abb779de9e6bd9c6c16985b5aa19e2b47fb7e1,fb4f88ff21ddd457449d6dc59782c72c87a367dfbae5d2f8e2c8108ec35975d4,1,1,1
17,1500000,1,contact_fanout,reference,4294967296,4294967296,4294967296,4294967296,8,1,1,f4b37d37e9e1aab2831298aa0fab6f89877f3065498a490c02e6cc4a1faadae8,3d87c701d57e08f0e312343a293d2a5042d005693da9e0485af2c97d6878860e,1,1,1
17,1500000,1,contact_fanout,production,4294967296,4294967296,4294967296,4294967296,8,1,1,f4b37d37e9e1aab2831298aa0fab6f89877f3065498a490c02e6cc4a1faadae8,3d87c701d57e08f0e312343a293d2a5042d005693da9e0485af2c97d6878860e,1,1,1
18,1500000,1,late_return,reference,0,0,0,0,7,1025,5,9d1316848432466f4bdd8535d6d206dad3bbf9ae559aedb91eaf401f39a78290,31a96f508c6a6f23ce4a752b2048c4d0b1169eb3a377068f408b7fa5efba4ad5,1,1,1
18,1500000,1,late_return,production,0,0,0,0,7,1025,5,9d1316848432466f4bdd8535d6d206dad3bbf9ae559aedb91eaf401f39a78290,31a96f508c6a6f23ce4a752b2048c4d0b1169eb3a377068f408b7fa5efba4ad5,1,1,1
19,1500000,2,prompt_a,reference,4294967296,4294967296,4294967296,0,8,2,2,e6d1d1bbc56e737e6f007da30222e7ce16de2b47ad42c83ab92cf6516635b16d,17da02361d1d26ef9e3d12651d18bbb045d576198eb39e39bf20d3a6cb5aaea4,1,1,1
19,1500000,2,prompt_a,production,4294967296,4294967296,4294967296,0,8,2,2,e6d1d1bbc56e737e6f007da30222e7ce16de2b47ad42c83ab92cf6516635b16d,17da02361d1d26ef9e3d12651d18bbb045d576198eb39e39bf20d3a6cb5aaea4,1,1,1
20,1500000,2,return_b,reference,4294967296,4294967296,0,4294967296,8,2,2,c5602adb791c309a08c161bc45bc85ae0de98408265a1fb74c7050a0111d0e9c,de4bc7a58af2b7c4b95156a4965f1d7f8b593b354962167cafc4b74a7f1cecfd,1,1,1
20,1500000,2,return_b,production,4294967296,4294967296,0,4294967296,8,2,2,c5602adb791c309a08c161bc45bc85ae0de98408265a1fb74c7050a0111d0e9c,de4bc7a58af2b7c4b95156a4965f1d7f8b593b354962167cafc4b74a7f1cecfd,1,1,1
21,1500000,2,unrelated_activity,reference,2252540587,2252540587,0,0,7,12,2,9db0bf394a80feb4938bf7c826c47f723f0dd391c679c1a27afb03208f49ce48,fb4f88ff21ddd457449d6dc59782c72c87a367dfbae5d2f8e2c8108ec35975d4,1,1,1
21,1500000,2,unrelated_activity,production,2252540587,2252540587,0,0,7,12,2,9db0bf394a80feb4938bf7c826c47f723f0dd391c679c1a27afb03208f49ce48,fb4f88ff21ddd457449d6dc59782c72c87a367dfbae5d2f8e2c8108ec35975d4,1,1,1
22,1500000,2,repeat_a,reference,5362940587,2252540587,0,0,7,12,2,c13d17668e1317f4b3eb48f6c1b662b2fbc980fdbdb3ce69c32a1072f4eaf604,fb4f88ff21ddd457449d6dc59782c72c87a367dfbae5d2f8e2c8108ec35975d4,1,1,1
22,1500000,2,repeat_a,production,5362940587,2252540587,0,0,7,12,2,c13d17668e1317f4b3eb48f6c1b662b2fbc980fdbdb3ce69c32a1072f4eaf604,fb4f88ff21ddd457449d6dc59782c72c87a367dfbae5d2f8e2c8108ec35975d4,1,1,1
