case_id,family,initial_phase,initial_resistance,delay,mechanics,trajectory,eligibility_events,pressure_ticks,eligible_pressure_observed,eligible_pressure_unchanged,ineligible_pressure_observed,ineligible_pressure_reduced,event_live_before,event_eligible_before,event_participation_before,event_support_before,event_resistance_before,event_support_after,event_resistance_after,renewal_attempted_live,maximum_resistance,final_live,final_resistance,final_coupling,final_participation,final_support,physical_work,drive_deliveries,modulatory_deliveries,local_updates,proposals,deallocations,final_tick,final_pressure_phase,trace_hash,body_hash,naturally_quiescent
530,timed_consequence,7,1,1,production,initial@7/1/1/1/0/0/0;after_initial@7/1/1/1/1/4294967296/0;settled@8/1/1/1/1/4026531840/0;before_event@8/1/1/1/1/4026531840/0;after_event@8/1/1/1/0/4026531840/4026531840;settled@9/1/1/1/0/3774873600/4026531840;settled@10/0/0/1/0/0/0;settled@11/0/0/1/0/0/0;settled@12/0/0/1/0/0/0;settled@13/0/0/1/0/0/0;settled@14/0/0/1/0/0/0;settled@15/0/0/1/0/0/0;settled@16/0/0/1/0/0/0;settled@17/0/0/1/0/0/0;settled@18/0/0/1/0/0/0;settled@19/0/0/1/0/0/0;settled@20/0/0/1/0/0/0;settled@21/0/0/1/0/0/0;settled@22/0/0/1/0/0/0;settled@23/0/0/1/0/0/0;settled@24/0/0/1/0/0/0;settled@25/0/0/1/0/0/0;settled@26/0/0/1/0/0/0;settled@27/0/0/1/0/0/0;settled@28/0/0/1/0/0/0;settled@29/0/0/1/0/0/0;settled@30/0/0/1/0/0/0;settled@31/0/0/1/0/0/0;settled@32/0/0/1/0/0/0;settled@33/0/0/1/0/0/0;settled@34/0/0/1/0/0/0;settled@35/0/0/1/0/0/0;settled@36/0/0/1/0/0/0;settled@37/0/0/1/0/0/0;settled@38/0/0/1/0/0/0;settled@39/0/0/1/0/0/0;settled@40/0/0/1/0/0/0;settled@41/0/0/1/0/0/0;settled@42/0/0/1/0/0/0;settled@43/0/0/1/0/0/0;settled@44/0/0/1/0/0/0;settled@45/0/0/1/0/0/0;settled@46/0/0/1/0/0/0;settled@47/0/0/1/0/0/0;settled@48/0/0/1/0/0/0;settled@49/0/0/1/0/0/0;settled@50/0/0/1/0/0/0;settled@51/0/0/1/0/0/0;settled@52/0/0/1/0/0/0;settled@53/0/0/1/0/0/0;settled@54/0/0/1/0/0/0;settled@55/0/0/1/0/0/0;settled@56/0/0/1/0/0/0;settled@57/0/0/1/0/0/0;settled@58/0/0/1/0/0/0;settled@59/0/0/1/0/0/0;settled@60/0/0/1/0/0/0;settled@61/0/0/1/0/0/0;settled@62/0/0/1/0/0/0;settled@63/0/0/1/0/0/0;settled@64/0/0/1/0/0/0;settled@65/0/0/1/0/0/0;settled@66/0/0/1/0/0/0;settled@67/0/0/1/0/0/0,7:11,10|20|30|40|50|60,0,0,1,1,1,1,4026531840,0,1,4026531840,1,0,1,0,0,1,0,0,7,4,1,1,0,1,67,7,aa182703e8c9e460c6578a6dd2e4629b4650909f40ea5987e4cfb6973d8bb412,a56be972f526dbf8625731a58b0887240bbc1525e0c5821b6385bff81b4dd2da,1
531,unrelated_activity,7,1,1,reference,initial@7/1/1/1/0/0/0;after_initial@7/1/1/1/1/4294967296/0;settled@8/1/1/1/1/4026531840/0;before_event@8/1/1/1/1/4026531840/0;after_event@8/1/1/1/1/4026531840/0;settled@9/1/1/1/1/3774873600/0;settled@10/1/1/1/1/3538944000/0;settled@11/1/1/1/1/3317760000/0;settled@12/0/0/1/0/0/0;settled@13/0/0/1/0/0/0;settled@14/0/0/1/0/0/0;settled@15/0/0/1/0/0/0;settled@16/0/0/1/0/0/0;settled@17/0/0/1/0/0/0;settled@18/0/0/1/0/0/0;settled@19/0/0/1/0/0/0;settled@20/0/0/1/0/0/0;settled@21/0/0/1/0/0/0;settled@22/0/0/1/0/0/0;settled@23/0/0/1/0/0/0;settled@24/0/0/1/0/0/0;settled@25/0/0/1/0/0/0;settled@26/0/0/1/0/0/0;settled@27/0/0/1/0/0/0;settled@28/0/0/1/0/0/0;settled@29/0/0/1/0/0/0;settled@30/0/0/1/0/0/0;settled@31/0/0/1/0/0/0;settled@32/0/0/1/0/0/0;settled@33/0/0/1/0/0/0;settled@34/0/0/1/0/0/0;settled@35/0/0/1/0/0/0;settled@36/0/0/1/0/0/0;settled@37/0/0/1/0/0/0;settled@38/0/0/1/0/0/0;settled@39/0/0/1/0/0/0;settled@40/0/0/1/0/0/0;settled@41/0/0/1/0/0/0;settled@42/0/0/1/0/0/0;settled@43/0/0/1/0/0/0;settled@44/0/0/1/0/0/0;settled@45/0/0/1/0/0/0;settled@46/0/0/1/0/0/0;settled@47/0/0/1/0/0/0;settled@48/0/0/1/0/0/0;settled@49/0/0/1/0/0/0;settled@50/0/0/1/0/0/0;settled@51/0/0/1/0/0/0;settled@52/0/0/1/0/0/0;settled@53/0/0/1/0/0/0;settled@54/0/0/1/0/0/0;settled@55/0/0/1/0/0/0;settled@56/0/0/1/0/0/0;settled@57/0/0/1/0/0/0;settled@58/0/0/1/0/0/0;settled@59/0/0/1/0/0/0;settled@60/0/0/1/0/0/0;settled@61/0/0/1/0/0/0;settled@62/0/0/1/0/0/0;settled@63/0/0/1/0/0/0;settled@64/0/0/1/0/0/0;settled@65/0/0/1/0/0/0;settled@66/0/0/1/0/0/0;settled@67/0/0/1/0/0/0,7:11,10|20|30|40|50|60,1,1,0,0,1,1,4026531840,0,1,0,1,0,1,0,0,1,0,0,6,5,0,0,0,1,67,7,7d19948b0d359e909780855bac69be51b5e0117aea8a2c85157cca90056dc9b9,140a88bb43d3539847cc3ddd3dd52d8a1f50c5602ebace0b397526f782cc77cf,1
531,unrelated_activity,7,1,1,production,initial@7/1/1/1/0/0/0;after_initial@7/1/1/1/1/4294967296/0;settled@8/1/1/1/1/4026531840/0;before_event@8/1/1/1/1/4026531840/0;after_event@8/1/1/1/1/4026531840/0;settled@9/1/1/1/1/3774873600/0;settled@10/1/1/1/1/3538944000/0;settled@11/1/1/1/1/3317760000/0;settled@12/0/0/1/0/0/0;settled@13/0/0/1/0/0/0;settled@14/0/0/1/0/0/0;settled@15/0/0/1/0/0/0;settled@16/0/0/1/0/0/0;settled@17/0/0/1/0/0/0;settled@18/0/0/1/0/0/0;settled@19/0/0/1/0/0/0;settled@20/0/0/1/0/0/0;settled@21/0/0/1/0/0/0;settled@22/0/0/1/0/0/0;settled@23/0/0/1/0/0/0;settled@24/0/0/1/0/0/0;settled@25/0/0/1/0/0/0;settled@26/0/0/1/0/0/0;settled@27/0/0/1/0/0/0;settled@28/0/0/1/0/0/0;settled@29/0/0/1/0/0/0;settled@30/0/0/1/0/0/0;settled@31/0/0/1/0/0/0;settled@32/0/0/1/0/0/0;settled@33/0/0/1/0/0/0;settled@34/0/0/1/0/0/0;settled@35/0/0/1/0/0/0;settled@36/0/0/1/0/0/0;settled@37/0/0/1/0/0/0;settled@38/0/0/1/0/0/0;settled@39/0/0/1/0/0/0;settled@40/0/0/1/0/0/0;settled@41/0/0/1/0/0/0;settled@42/0/0/1/0/0/0;settled@43/0/0/1/0/0/0;settled@44/0/0/1/0/0/0;settled@45/0/0/1/0/0/0;settled@46/0/0/1/0/0/0;settled@47/0/0/1/0/0/0;settled@48/0/0/1/0/0/0;settled@49/0/0/1/0/0/0;settled@50/0/0/1/0/0/0;settled@51/0/0/1/0/0/0;settled@52/0/0/1/0/0/0;settled@53/0/0/1/0/0/0;settled@54/0/0/1/0/0/0;settled@55/0/0/1/0/0/0;settled@56/0/0/1/0/0/0;settled@57/0/0/1/0/0/0;settled@58/0/0/1/0/0/0;settled@59/0/0/1/0/0/0;settled@60/0/0/1/0/0/0;settled@61/0/0/1/0/0/0;settled@62/0/0/1/0/0/0;settled@63/0/0/1/0/0/0;settled@64/0/0/1/0/0/0;settled@65/0/0/1/0/0/0;settled@66/0/0/1/0/0/0;settled@67/0/0/1/0/0/0,7:11,10|20|30|40|50|60,1,1,0,0,1,1,4026531840,0,1,0,1,0,1,0,0,1,0,0,6,5,0,0,0,1,67,7,7d19948b0d359e909780855bac69be51b5e0117aea8a2c85157cca90056dc9b9,140a88bb43d3539847cc3ddd3dd52d8a1f50c5602ebace0b397526f782cc77cf,1
532,timed_consequence,7,1,2,reference,initial@7/1/1/1/0/0/0;after_initial@7/1/1/1/1/4294967296/0;settled@8/1/1/1/1/4026531840/0;settled@9/1/1/1/1/3774873600/0;before_event@9/1/1/1/1/3774873600/0;after_event@9/1/1/1/0/3774873600/3774873600;settled@10/0/0/1/0/0/0;settled@11/0/0/1/0/0/0;settled@12/0/0/1/0/0/0;settled@13/0/0/1/0/0/0;settled@14/0/0/1/0/0/0;settled@15/0/0/1/0/0/0;settled@16/0/0/1/0/0/0;settled@17/0/0/1/0/0/0;settled@18/0/0/1/0/0/0;settled@19/0/0/1/0/0/0;settled@20/0/0/1/0/0/0;settled@21/0/0/1/0/0/0;settled@22/0/0/1/0/0/0;settled@23/0/0/1/0/0/0;settled@24/0/0/1/0/0/0;settled@25/0/0/1/0/0/0;settled@26/0/0/1/0/0/0;settled@27/0/0/1/0/0/0;settled@28/0/0/1/0/0/0;settled@29/0/0/1/0/0/0;settled@30/0/0/1/0/0/0;settled@31/0/0/1/0/0/0;settled@32/0/0/1/0/0/0;settled@33/0/0/1/0/0/0;settled@34/0/0/1/0/0/0;settled@35/0/0/1/0/0/0;settled@36/0/0/1/0/0/0;settled@37/0/0/1/0/0/0;settled@38/0/0/1/0/0/0;settled@39/0/0/1/0/0/0;settled@40/0/0/1/0/0/0;settled@41/0/0/1/0/0/0;settled@42/0/0/1/0/0/0;settled@43/0/0/1/0/0/0;settled@44/0/0/1/0/0/0;settled@45/0/0/1/0/0/0;settled@46/0/0/1/0/0/0;settled@47/0/0/1/0/0/0;settled@48/0/0/1/0/0/0;settled@49/0/0/1/0/0/0;settled@50/0/0/1/0/0/0;settled@51/0/0/1/0/0/0;settled@52/0/0/1/0/0/0;settled@53/0/0/1/0/0/0;settled@54/0/0/1/0/0/0;settled@55/0/0/1/0/0/0;settled@56/0/0/1/0/0/0;settled@57/0/0/1/0/0/0;settled@58/0/0/1/0/0/0;settled@59/0/0/1/0/0/0;settled@60/0/0/1/0/0/0;settled@61/0/0/1/0/0/0;settled@62/0/0/1/0/0/0;settled@63/0/0/1/0/0/0;settled@64/0/0/1/0/0/0;settled@65/0/0/1/0/0/0;settled@66/0/0/1/0/0/0;settled@67/0/0/1/0/0/0,7:11,10|20|30|40|50|60,0,0,1,1,1,1,3774873600,0,1,3774873600,1,0,1,0,0,1,0,0,7,4,1,1,0,1,67,7,b56791a57d81aba157bd2d6457ff7afbec6554a8622708fa3af8eb0ce4e8389d,3a3cf2611c3e8afdd6fa9f2c0a08b1250e79c80d9151d188ef29b89ad25b2cd0,1
532,timed_consequence,7,1,2,production,initial@7/1/1/1/0/0/0;after_initial@7/1/1/1/1/4294967296/0;settled@8/1/1/1/1/4026531840/0;settled@9/1/1/1/1/3774873600/0;before_event@9/1/1/1/1/3774873600/0;after_event@9/1/1/1/0/3774873600/3774873600;settled@10/0/0/1/0/0/0;settled@11/0/0/1/0/0/0;settled@12/0/0/1/0/0/0;settled@13/0/0/1/0/0/0;settled@14/0/0/1/0/0/0;settled@15/0/0/1/0/0/0;settled@16/0/0/1/0/0/0;settled@17/0/0/1/0/0/0;settled@18/0/0/1/0/0/0;settled@19/0/0/1/0/0/0;settled@20/0/0/1/0/0/0;settled@21/0/0/1/0/0/0;settled@22/0/0/1/0/0/0;settled@23/0/0/1/0/0/0;settled@24/0/0/1/0/0/0;settled@25/0/0/1/0/0/0;settled@26/0/0/1/0/0/0;settled@27/0/0/1/0/0/0;settled@28/0/0/1/0/0/0;settled@29/0/0/1/0/0/0;settled@30/0/0/1/0/0/0;settled@31/0/0/1/0/0/0;settled@32/0/0/1/0/0/0;settled@33/0/0/1/0/0/0;settled@34/0/0/1/0/0/0;settled@35/0/0/1/0/0/0;settled@36/0/0/1/0/0/0;settled@37/0/0/1/0/0/0;settled@38/0/0/1/0/0/0;settled@39/0/0/1/0/0/0;settled@40/0/0/1/0/0/0;settled@41/0/0/1/0/0/0;settled@42/0/0/1/0/0/0;settled@43/0/0/1/0/0/0;settled@44/0/0/1/0/0/0;settled@45/0/0/1/0/0/0;settled@46/0/0/1/0/0/0;settled@47/0/0/1/0/0/0;settled@48/0/0/1/0/0/0;settled@49/0/0/1/0/0/0;settled@50/0/0/1/0/0/0;settled@51/0/0/1/0/0/0;settled@52/0/0/1/0/0/0;settled@53/0/0/1/0/0/0;settled@54/0/0/1/0/0/0;settled@55/0/0/1/0/0/0;settled@56/0/0/1/0/0/0;settled@57/0/0/1/0/0/0;settled@58/0/0/1/0/0/0;settled@59/0/0/1/0/0/0;settled@60/0/0/1/0/0/0;settled@61/0/0/1/0/0/0;settled@62/0/0/1/0/0/0;settled@63/0/0/1/0/0/0;settled@64/0/0/1/0/0/0;settled@65/0/0/1/0/0/0;settled@66/0/0/1/0/0/0;settled@67/0/0/1/0/0/0,7:11,10|20|30|40|50|60,0,0,1,1,1,1,3774873600,0,1,3774873600,1,0,1,0,0,1,0,0,7,4,1,1,0,1,67,7,b56791a57d81aba157bd2d6457ff7afbec6554a8622708fa3af8eb0ce4e8389d,3a3cf2611c3e8afdd6fa9f2c0a08b1250e79c80d9151d188ef29b89ad25b2cd0,1
533,unrelated_activity,7,1,2,reference,initial@7/1/1/1/0/0/0;after_initial@7/1/1/1/1/4294967296/0;settled@8/1/1/1/1/4026531840/0;settled@9/1/1/1/1/3774873600/0;before_event@9/1/1/1/1/3774873600/0;after_event@9/1/1/1/1/3774873600/0;settled@10/1/1/1/1/3538944000/0;settled@11/1/1/1/1/3317760000/0;settled@12/0/0/1/0/0/0;settled@13/0/0/1/0/0/0;settled@14/0/0/1/0/0/0;settled@15/0/0/1/0/0/0;settled@16/0/0/1/0/0/0;settled@17/0/0/1/0/0/0;settled@18/0/0/1/0/0/0;settled@19/0/0/1/0/0/0;settled@20/0/0/1/0/0/0;settled@21/0/0/1/0/0/0;settled@22/0/0/1/0/0/0;settled@23/0/0/1/0/0/0;settled@24/0/0/1/0/0/0;settled@25/0/0/1/0/0/0;settled@26/0/0/1/0/0/0;settled@27/0/0/1/0/0/0;settled@28/0/0/1/0/0/0;settled@29/0/0/1/0/0/0;settled@30/0/0/1/0/0/0;settled@31/0/0/1/0/0/0;settled@32/0/0/1/0/0/0;settled@33/0/0/1/0/0/0;settled@34/0/0/1/0/0/0;settled@35/0/0/1/0/0/0;settled@36/0/0/1/0/0/0;settled@37/0/0/1/0/0/0;settled@38/0/0/1/0/0/0;settled@39/0/0/1/0/0/0;settled@40/0/0/1/0/0/0;settled@41/0/0/1/0/0/0;settled@42/0/0/1/0/0/0;settled@43/0/0/1/0/0/0;settled@44/0/0/1/0/0/0;settled@45/0/0/1/0/0/0;settled@46/0/0/1/0/0/0;settled@47/0/0/1/0/0/0;settled@48/0/0/1/0/0/0;settled@49/0/0/1/0/0/0;settled@50/0/0/1/0/0/0;settled@51/0/0/1/0/0/0;settled@52/0/0/1/0/0/0;settled@53/0/0/1/0/0/0;settled@54/0/0/1/0/0/0;settled@55/0/0/1/0/0/0;settled@56/0/0/1/0/0/0;settled@57/0/0/1/0/0/0;settled@58/0/0/1/0/0/0;settled@59/0/0/1/0/0/0;settled@60/0/0/1/0/0/0;settled@61/0/0/1/0/0/0;settled@62/0/0/1/0/0/0;settled@63/0/0/1/0/0/0;settled@64/0/0/1/0/0/0;settled@65/0/0/1/0/0/0;settled@66/0/0/1/0/0/0;settled@67/0/0/1/0/0/0,7:11,10|20|30|40|50|60,1,1,0,0,1,1,3774873600,0,1,0,1,0,1,0,0,1,0,0,6,5,0,0,0,1,67,7,e0fba506ff190a7faa1c369fe78af7d75dff9b8c59282964c95fde8994e36824,e49ec403f099b0c8042ce64ed258350e986509b9c701c5f369f1321b7df65384,1
533,unrelated_activity,7,1,2,production,initial@7/1/1/1/0/0/0;after_initial@7/1/1/1/1/4294967296/0;settled@8/1/1/1/1/4026531840/0;settled@9/1/1/1/1/3774873600/0;before_event@9/1/1/1/1/3774873600/0;after_event@9/1/1/1/1/3774873600/0;settled@10/1/1/1/1/3538944000/0;settled@11/1/1/1/1/3317760000/0;settled@12/0/0/1/0/0/0;settled@13/0/0/1/0/0/0;settled@14/0/0/1/0/0/0;settled@15/0/0/1/0/0/0;settled@16/0/0/1/0/0/0;settled@17/0/0/1/0/0/0;settled@18/0/0/1/0/0/0;settled@19/0/0/1/0/0/0;settled@20/0/0/1/0/0/0;settled@21/0/0/1/0/0/0;settled@22/0/0/1/0/0/0;settled@23/0/0/1/0/0/0;settled@24/0/0/1/0/0/0;settled@25/0/0/1/0/0/0;settled@26/0/0/1/0/0/0;settled@27/0/0/1/0/0/0;settled@28/0/0/1/0/0/0;settled@29/0/0/1/0/0/0;settled@30/0/0/1/0/0/0;settled@31/0/0/1/0/0/0;settled@32/0/0/1/0/0/0;settled@33/0/0/1/0/0/0;settled@34/0/0/1/0/0/0;settled@35/0/0/1/0/0/0;settled@36/0/0/1/0/0/0;settled@37/0/0/1/0/0/0;settled@38/0/0/1/0/0/0;settled@39/0/0/1/0/0/0;settled@40/0/0/1/0/0/0;settled@41/0/0/1/0/0/0;settled@42/0/0/1/0/0/0;settled@43/0/0/1/0/0/0;settled@44/0/0/1/0/0/0;settled@45/0/0/1/0/0/0;settled@46/0/0/1/0/0/0;settled@47/0/0/1/0/0/0;settled@48/0/0/1/0/0/0;settled@49/0/0/1/0/0/0;settled@50/0/0/1/0/0/0;settled@51/0/0/1/0/0/0;settled@52/0/0/1/0/0/0;settled@53/0/0/1/0/0/0;settled@54/0/0/1/0/0/0;settled@55/0/0/1/0/0/0;settled@56/0/0/1/0/0/0;settled@57/0/0/1/0/0/0;settled@58/0/0/1/0/0/0;settled@59/0/0/1/0/0/0;settled@60/0/0/1/0/0/0;settled@61/0/0/1/0/0/0;settled@62/0/0/1/0/0/0;settled@63/0/0/1/0/0/0;settled@64/0/0/1/0/0/0;settled@65/0/0/1/0/0/0;settled@66/0/0/1/0/0/0;settled@67/0/0/1/0/0/0,7:11,10|20|30|40|50|60,1,1,0,0,1,1,3774873600,0,1,0,1,0,1,0,0,1,0,0,6,5,0,0,0,1,67,7,e0fba506ff190a7faa1c369fe78af7d75dff9b8c59282964c95fde8994e36824,e49ec403f099b0c8042ce64ed258350e986509b9c701c5f369f1321b7df65384,1
534,timed_consequence,7,1,3,reference,initial@7/1/1/1/0/0/0;after_initial@7/1/1/1/1/4294967296/0;settled@8/1/1/1/1/4026531840/0;settled@9/1/1/1/1/3774873600/0;settled@10/1/1/1/1/3538944000/0;before_event@10/1/1/1/1/3538944000/0;after_event@10/1/1/1/0/3538944000/3538944000;settled@11/1/1/1/0/3317760000/3538944000;settled@12/1/1/1/0/3110400000/3538944000;settled@13/1/1/1/0/2916000000/3538944000;settled@14/1/1/1/0/2733750000/3538944000;settled@15/1/1/1/0/2562890625/3538944000;settled@16/1/1/1/0/2402709960/3538944000;settled@17/1/1/1/0/2252540587/3538944000;settled@18/1/1/1/0/2111756800/3538944000;settled@19/1/1/1/0/1979772000/3538944000;settled@20/0/0/1/0/0/0;settled@21/0/0/1/0/0/0;settled@22/0/0/1/0/0/0;settled@23/0/0/1/0/0/0;settled@24/0/0/1/0/0/0;settled@25/0/0/1/0/0/0;settled@26/0/0/1/0/0/0;settled@27/0/0/1/0/0/0;settled@28/0/0/1/0/0/0;settled@29/0/0/1/0/0/0;settled@30/0/0/1/0/0/0;settled@31/0/0/1/0/0/0;settled@32/0/0/1/0/0/0;settled@33/0/0/1/0/0/0;settled@34/0/0/1/0/0/0;settled@35/0/0/1/0/0/0;settled@36/0/0/1/0/0/0;settled@37/0/0/1/0/0/0;settled@38/0/0/1/0/0/0;settled@39/0/0/1/0/0/0;settled@40/0/0/1/0/0/0;settled@41/0/0/1/0/0/0;settled@42/0/0/1/0/0/0;settled@43/0/0/1/0/0/0;settled@44/0/0/1/0/0/0;settled@45/0/0/1/0/0/0;settled@46/0/0/1/0/0/0;settled@47/0/0/1/0/0/0;settled@48/0/0/1/0/0/0;settled@49/0/0/1/0/0/0;settled@50/0/0/1/0/0/0;settled@51/0/0/1/0/0/0;settled@52/0/0/1/0/0/0;settled@53/0/0/1/0/0/0;settled@54/0/0/1/0/0/0;settled@55/0/0/1/0/0/0;settled@56/0/0/1/0/0/0;settled@57/0/0/1/0/0/0;settled@58/0/0/1/0/0/0;settled@59/0/0/1/0/0/0;settled@60/0/0/1/0/0/0;settled@61/0/0/1/0/0/0;settled@62/0/0/1/0/0/0;settled@63/0/0/1/0/0/0;settled@64/0/0/1/0/0/0;settled@65/0/0/1/0/0/0;settled@66/0/0/1/0/0/0;settled@67/0/0/1/0/0/0,7:11,10|20|30|40|50|60,1,1,1,1,1,1,3538944000,0,1,3538944000,1,0,1,0,0,1,0,0,7,4,1,1,0,1,67,7,7166fb053310d2959191713051b351459db934a19cbc2f484965e98971ef77df,5fe0c914a5e85e44d8133bc4af159720ca51a37240b6c21b68f26ce6d431d04e,1
534,timed_consequence,7,1,3,production,initial@7/1/1/1/0/0/0;after_initial@7/1/1/1/1/4294967296/0;settled@8/1/1/1/1/4026531840/0;settled@9/1/1/1/1/3774873600/0;settled@10/1/1/1/1/3538944000/0;before_event@10/1/1/1/1/3538944000/0;after_event@10/1/1/1/0/3538944000/3538944000;settled@11/1/1/1/0/3317760000/3538944000;settled@12/1/1/1/0/3110400000/3538944000;settled@13/1/1/1/0/2916000000/3538944000;settled@14/1/1/1/0/2733750000/3538944000;settled@15/1/1/1/0/2562890625/3538944000;settled@16/1/1/1/0/2402709960/3538944000;settled@17/1/1/1/0/2252540587/3538944000;settled@18/1/1/1/0/2111756800/3538944000;settled@19/1/1/1/0/1979772000/3538944000;settled@20/0/0/1/0/0/0;settled@21/0/0/1/0/0/0;settled@22/0/0/1/0/0/0;settled@23/0/0/1/0/0/0;settled@24/0/0/1/0/0/0;settled@25/0/0/1/0/0/0;settled@26/0/0/1/0/0/0;settled@27/0/0/1/0/0/0;settled@28/0/0/1/0/0/0;settled@29/0/0/1/0/0/0;settled@30/0/0/1/0/0/0;settled@31/0/0/1/0/0/0;settled@32/0/0/1/0/0/0;settled@33/0/0/1/0/0/0;settled@34/0/0/1/0/0/0;settled@35/0/0/1/0/0/0;settled@36/0/0/1/0/0/0;settled@37/0/0/1/0/0/0;settled@38/0/0/1/0/0/0;settled@39/0/0/1/0/0/0;settled@40/0/0/1/0/0/0;settled@41/0/0/1/0/0/0;settled@42/0/0/1/0/0/0;settled@43/0/0/1/0/0/0;settled@44/0/0/1/0/0/0;settled@45/0/0/1/0/0/0;settled@46/0/0/1/0/0/0;settled@47/0/0/1/0/0/0;settled@48/0/0/1/0/0/0;settled@49/0/0/1/0/0/0;settled@50/0/0/1/0/0/0;settled@51/0/0/1/0/0/0;settled@52/0/0/1/0/0/0;settled@53/0/0/1/0/0/0;settled@54/0/0/1/0/0/0;settled@55/0/0/1/0/0/0;settled@56/0/0/1/0/0/0;settled@57/0/0/1/0/0/0;settled@58/0/0/1/0/0/0;settled@59/0/0/1/0/0/0;settled@60/0/0/1/0/0/0;settled@61/0/0/1/0/0/0;settled@62/0/0/1/0/0/0;settled@63/0/0/1/0/0/0;settled@64/0/0/1/0/0/0;settled@65/0/0/1/0/0/0;settled@66/0/0/1/0/0/0;settled@67/0/0/1/0/0/0,7:11,10|20|30|40|50|60,1,1,1,1,1,1,3538944000,0,1,3538944000,1,0,1,0,0,1,0,0,7,4,1,1,0,1,67,7,7166fb053310d2959191713051b351459db934a19cbc2f484965e98971ef77df,5fe0c914a5e85e44d8133bc4af159720ca51a37240b6c21b68f26ce6d431d04e,1
535,unrelated_activity,7,1,3,reference,initial@7/1/1/1/0/0/0;after_initial@7/1/1/1/1/4294967296/0;settled@8/1/1/1/1/4026531840/0;settled@9/1/1/1/1/3774873600/0;settled@10/1/1/1/1/3538944000/0;before_event@10/1/1/1/1/3538944000/0;after_event@10/1/1/1/1/3538944000/0;settled@11/1/1/1/1/3317760000/0;settled@12/0/0/1/0/0/0;settled@13/0/0/1/0/0/0;settled@14/0/0/1/0/0/0;settled@15/0/0/1/0/0/0;settled@16/0/0/1/0/0/0;settled@17/0/0/1/0/0/0;settled@18/0/0/1/0/0/0;settled@19/0/0/1/0/0/0;settled@20/0/0/1/0/0/0;settled@21/0/0/1/0/0/0;settled@22/0/0/1/0/0/0;settled@23/0/0/1/0/0/0;settled@24/0/0/1/0/0/0;settled@25/0/0/1/0/0/0;settled@26/0/0/1/0/0/0;settled@27/0/0/1/0/0/0;settled@28/0/0/1/0/0/0;settled@29/0/0/1/0/0/0;settled@30/0/0/1/0/0/0;settled@31/0/0/1/0/0/0;settled@32/0/0/1/0/0/0;settled@33/0/0/1/0/0/0;settled@34/0/0/1/0/0/0;settled@35/0/0/1/0/0/0;settled@36/0/0/1/0/0/0;settled@37/0/0/1/0/0/0;settled@38/0/0/1/0/0/0;settled@39/0/0/1/0/0/0;settled@40/0/0/1/0/0/0;settled@41/0/0/1/0/0/0;settled@42/0/0/1/0/0/0;settled@43/0/0/1/0/0/0;settled@44/0/0/1/0/0/0;settled@45/0/0/1/0/0/0;settled@46/0/0/1/0/0/0;settled@47/0/0/1/0/0/0;settled@48/0/0/1/0/0/0;settled@49/0/0/1/0/0/0;settled@50/0/0/1/0/0/0;settled@51/0/0/1/0/0/0;settled@52/0/0/1/0/0/0;settled@53/0/0/1/0/0/0;settled@54/0/0/1/0/0/0;settled@55/0/0/1/0/0/0;settled@56/0/0/1/0/0/0;settled@57/0/0/1/0/0/0;settled@58/0/0/1/0/0/0;settled@59/0/0/1/0/0/0;settled@60/0/0/1/0/0/0;settled@61/0/0/1/0/0/0;settled@62/0/0/1/0/0/0;settled@63/0/0/1/0/0/0;settled@64/0/0/1/0/0/0;settled@65/0/0/1/0/0/0;settled@66/0/0/1/0/0/0;settled@67/0/0/1/0/0/0,7:11,10|20|30|40|50|60,1,1,0,0,1,1,3538944000,0,1,0,1,0,1,0,0,1,0,0,6,5,0,0,0,1,67,7,2461db9173331f58bc72d201c2b6609029f1575186e2ea59975e202bdcdaa95c,b385056732156f6fc14fc48a044909411b20ac25d8ece79d2bf3bc207f87a276,1
